address,name,symbol,url
DDjBVF4NghSSJfiuJGfPeMQnyP9ZQoquXAwo6W8Hpump,TRUMPTRUMP,,https://pump.fun/coin/DDjBVF4NghSSJfiuJGfPeMQnyP9ZQoquXAwo6W8Hpump
79xF5saDHKmsA2dSV3myNr8DExdJPdRn8cUtHP6bpump,TRUMPTRUMP,,https://pump.fun/coin/79xF5saDHKmsA2dSV3myNr8DExdJPdRn8cUtHP6bpump
65tVEyg66suqo4JZFNdYLRiqzxQP5PcsZV4DqbVNpump,TRUMPUWIN-,,https://pump.fun/coin/65tVEyg66suqo4JZFNdYLRiqzxQP5PcsZV4DqbVNpump
6LjAtFJbUj6w7fcG11JN5Jq29vLFRWfbL1noaGEpump,trumptrump-,,https://pump.fun/coin/6LjAtFJbUj6w7fcG11JN5Jq29vLFRWfbL1noaGEpump
FvJiR4XDwJgtF1KWViW32vZtYgu3wo6Zy3PM4rvbpump,TRUMPTRUMP,,https://pump.fun/coin/FvJiR4XDwJgtF1KWViW32vZtYgu3wo6Zy3PM4rvbpump
BpMT2hhqmpK1pJn1uRo5V4Ad6cMKN2vfGyXFkt3Rpump,TRUMPDJT-,,https://pump.fun/coin/BpMT2hhqmpK1pJn1uRo5V4Ad6cMKN2vfGyXFkt3Rpump
Cf4mQePeip6ZsqZnB6KaaWCEd7s9uwzApEaBEc3bpump,TRUMPTRUMP,,https://pump.fun/coin/Cf4mQePeip6ZsqZnB6KaaWCEd7s9uwzApEaBEc3bpump
5bWtHCKQHVcGjj3MsFQ1RDCk4qG7cPYmmwqApJiGpump,TRUMPTRMP,,https://pump.fun/coin/5bWtHCKQHVcGjj3MsFQ1RDCk4qG7cPYmmwqApJiGpump
zUuNtWJsBt93iKmny9fkqLBind3U9YcATn2fqVD2arg,TrumpTRUMP,,https://pump.fun/coin/zUuNtWJsBt93iKmny9fkqLBind3U9YcATn2fqVD2arg
9oeQaN1SphagmFRauYFE9hr61KBecs87W8AmRcwsBLcF,TRUMPTRUMP,,https://pump.fun/coin/9oeQaN1SphagmFRauYFE9hr61KBecs87W8AmRcwsBLcF
FRYssbkqd1XrXCMeNzQ3CTBeSeXZAKXDYVuXLCYbpump,TrumpMeet -,,https://pump.fun/coin/FRYssbkqd1XrXCMeNzQ3CTBeSeXZAKXDYVuXLCYbpump
AoiUfj1ZoKdXeFfMoJa9iF6MsFej6g9ZJKtXvpSipump,TRUMPTRUMP-,,https://pump.fun/coin/AoiUfj1ZoKdXeFfMoJa9iF6MsFej6g9ZJKtXvpSipump
8ojg58QRMG4eePrUSwdFzmjP6YyBfb2vhPSSTAV6pump,TrumpTrumpRally,,https://pump.fun/coin/8ojg58QRMG4eePrUSwdFzmjP6YyBfb2vhPSSTAV6pump
7iHJgK7cFVy3LjZbbVPmg7bKBw4rCGAT41YxBXYYpump,TRUMPTRUMP,,https://pump.fun/coin/7iHJgK7cFVy3LjZbbVPmg7bKBw4rCGAT41YxBXYYpump
9YTKNUhu11qWQExzj4wycMtRMsPt3C8kdAMfQ2T9pump,TRUMP0.00001,,https://pump.fun/coin/9YTKNUhu11qWQExzj4wycMtRMsPt3C8kdAMfQ2T9pump
71QVfjUpDDcrHhAM6L6UXLnSZdmtt4uMyngZyD7vpump,TrumpTP,,https://pump.fun/coin/71QVfjUpDDcrHhAM6L6UXLnSZdmtt4uMyngZyD7vpump
6nowC9NMDD7E3EAwmDxXbLw52UY3fKyfxfGVUzY8wqbY,TrumpTrump,,https://pump.fun/coin/6nowC9NMDD7E3EAwmDxXbLw52UY3fKyfxfGVUzY8wqbY
