address,close,high,low,open,type,ts,volume,currency,date
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,0.041591384841475815,0.04765880475512691,4.4488911405474615e-06,4.6968600135502915e-06,12H,1746705600,3997007076.827981,usd,2025-05-08
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,0.002311710131254735,0.07420190756780118,0.0022858821530272796,0.041591384841475815,12H,1746748800,1696132166.1680725,usd,2025-05-09
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.6693489387255293e-05,0.004455736441696218,6.2170702334953475e-06,0.002311710131254735,12H,1746792000,4638150812.466681,usd,2025-05-09
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.5465141324365644e-05,2.1193990325172584e-05,1.5465141324365644e-05,1.6693489387255293e-05,12H,1746835200,832991748.1349331,usd,2025-05-10
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.7096393727191563e-05,1.7096393727191563e-05,1.2186437935745549e-05,1.5465141324365644e-05,12H,1746878400,370827915.17571807,usd,2025-05-10
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.3211890349282302e-05,1.7237200357679034e-05,1.3211890349282302e-05,1.7096393727191563e-05,12H,1746921600,119778362.18499894,usd,2025-05-11
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.1765959596692363e-05,1.3485930063353714e-05,1.0983401337168161e-05,1.3211890349282302e-05,12H,1746964800,119492124.83302705,usd,2025-05-11
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.2350562132043898e-05,1.2350562132043898e-05,1.1368864801092527e-05,1.1765959596692363e-05,12H,1747008000,62139972.21890799,usd,2025-05-12
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.29575205948537e-05,1.3169576362735496e-05,1.177583932951301e-05,1.2350562132043898e-05,12H,1747051200,144772595.73097003,usd,2025-05-12
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.3543922864796261e-05,1.3543922864796261e-05,1.2402218856441088e-05,1.29575205948537e-05,12H,1747094400,30413791.556461997,usd,2025-05-13
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.430377734627893e-05,1.4848771889098172e-05,1.3448332296796117e-05,1.3543922864796261e-05,12H,1747137600,87711055.65255901,usd,2025-05-13
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.3785476571535894e-05,1.432615437342833e-05,1.373442197274214e-05,1.430377734627893e-05,12H,1747180800,5617563.944906,usd,2025-05-14
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.1936670416867563e-05,1.3785476571535894e-05,1.1539034044581725e-05,1.3785476571535894e-05,12H,1747224000,347448172.83196205,usd,2025-05-14
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.1154327054940718e-05,1.2167143236518624e-05,1.1077072699953732e-05,1.1936670416867563e-05,12H,1747267200,17852020.167139,usd,2025-05-15
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0864958045465503e-05,1.1212772396671476e-05,1.0846438933984368e-05,1.1154327054940718e-05,12H,1747310400,10458135.059912998,usd,2025-05-15
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.5137230634258193e-05,1.6299870578204152e-05,1.0864958045465503e-05,1.0864958045465503e-05,12H,1747353600,812335864.606524,usd,2025-05-16
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.3213814634626922e-05,1.5978961243434983e-05,1.1578167803478218e-05,1.5137230634258193e-05,12H,1747396800,437811726.6725262,usd,2025-05-16
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.321483611998706e-05,1.4959612225465365e-05,1.2042706973713395e-05,1.3213814634626922e-05,12H,1747440000,465455850.9851231,usd,2025-05-17
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.3173661141104307e-05,1.3580764285972487e-05,1.202977869126471e-05,1.321483611998706e-05,12H,1747483200,542312598.6693271,usd,2025-05-17
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0751443955463626e-05,1.535536688426044e-05,9.934298637460545e-06,1.3173661141104307e-05,12H,1747526400,906243083.9406358,usd,2025-05-18
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0786722074262658e-05,1.0786722074262658e-05,1.0668580769285236e-05,1.0751443955463626e-05,12H,1747569600,8894507.239513,usd,2025-05-18
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0656364711924018e-05,1.216829987656569e-05,1.0010005323987017e-05,1.0786722074262658e-05,12H,1747612800,231030287.87905,usd,2025-05-19
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.1031730320706471e-05,1.1031730320706471e-05,1.0656364711924018e-05,1.0656364711924018e-05,12H,1747656000,4540777.274626001,usd,2025-05-19
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0657035493395156e-05,1.1183344317375492e-05,1.0547737675674867e-05,1.1031730320706471e-05,12H,1747699200,26467048.253134005,usd,2025-05-20
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0431660891405359e-05,1.0657035493395156e-05,1.0261304063435028e-05,1.0657035493395156e-05,12H,1747742400,13508478.671418998,usd,2025-05-20
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,9.891457893749119e-06,1.0431660891405359e-05,9.891457893749119e-06,1.0431660891405359e-05,12H,1747785600,34855577.300211,usd,2025-05-21
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0162002066976248e-05,1.0235697479977045e-05,9.700893786116277e-06,9.891457893749119e-06,12H,1747828800,22091611.598576006,usd,2025-05-21
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.051000444808786e-05,1.0531679616984346e-05,1.0162002066976248e-05,1.0162002066976248e-05,12H,1747872000,11683349.869329,usd,2025-05-22
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.092927983156169e-05,1.107520943453836e-05,1.046230357102081e-05,1.051000444808786e-05,12H,1747915200,23272368.311460998,usd,2025-05-22
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.1433391629529376e-05,1.193186541145262e-05,1.092927983156169e-05,1.092927983156169e-05,12H,1747958400,34539923.880068004,usd,2025-05-23
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0614885185145483e-05,1.1433391629529376e-05,1.0614885185145483e-05,1.1433391629529376e-05,12H,1748001600,15288256.535392,usd,2025-05-23
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0470774370746342e-05,1.0614885185145483e-05,1.0470774370746342e-05,1.0614885185145483e-05,12H,1748044800,57556.797116,usd,2025-05-24
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0470774370746342e-05,1.0470774370746342e-05,1.0470774370746342e-05,1.0470774370746342e-05,12H,1748088000,2394.129713,usd,2025-05-24
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0268220509007303e-05,1.0470774370746342e-05,1.0268220509007303e-05,1.0470774370746342e-05,12H,1748131200,1765923.0403649998,usd,2025-05-25
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0131364090574936e-05,1.0270241592014565e-05,1.0131364090574936e-05,1.0268220509007303e-05,12H,1748174400,1697962.8046280001,usd,2025-05-25
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0712908242377084e-05,1.0797556432876997e-05,1.0131364090574936e-05,1.0131364090574936e-05,12H,1748217600,5742072.9014,usd,2025-05-26
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0405019391462461e-05,1.0712908242377084e-05,1.0405019391462461e-05,1.0712908242377084e-05,12H,1748260800,4926357.6603769995,usd,2025-05-26
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0278965704284098e-05,1.0405019391462461e-05,1.0278965704284098e-05,1.0405019391462461e-05,12H,1748304000,1000605.107094,usd,2025-05-27
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,1.0539716198408644e-05,1.1107372511902318e-05,1.0278965704284098e-05,1.0278965704284098e-05,12H,1748347200,49830759.23911199,usd,2025-05-27
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,9.637220233733395e-06,1.0539716198408644e-05,9.637220233733395e-06,1.0539716198408644e-05,12H,1748390400,23895064.685597,usd,2025-05-28
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,9.637220233733395e-06,9.637220233733395e-06,9.637220233733395e-06,9.637220233733395e-06,12H,1748433600,0.0,usd,2025-05-28
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,9.637220233733395e-06,9.637220233733395e-06,9.637220233733395e-06,9.637220233733395e-06,12H,1748476800,0.0,usd,2025-05-29
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,9.36589255684501e-06,9.637220233733395e-06,9.32854558010541e-06,9.637220233733395e-06,12H,1748520000,1307607.40912,usd,2025-05-29
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.898844402309768e-06,9.36589255684501e-06,8.898844402309768e-06,9.36589255684501e-06,12H,1748563200,3566244.5248819995,usd,2025-05-30
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.7017757977485e-06,8.898844402309768e-06,8.7017757977485e-06,8.898844402309768e-06,12H,1748606400,4142654.650067,usd,2025-05-30
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,9.015416927205973e-06,9.154076247223918e-06,8.7017757977485e-06,8.7017757977485e-06,12H,1748649600,27547860.219346005,usd,2025-05-31
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.933360743750517e-06,9.124381797391121e-06,8.933360743750517e-06,9.015416927205973e-06,12H,1748692800,24566045.568809003,usd,2025-05-31
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.377418186610852e-06,8.933360743750517e-06,8.377418186610852e-06,8.933360743750517e-06,12H,1748736000,3731828.771504,usd,2025-06-01
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.501620077730651e-06,8.501620077730651e-06,8.377418186610852e-06,8.377418186610852e-06,12H,1748779200,773891.640091,usd,2025-06-01
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.205292004736853e-06,8.501620077730651e-06,8.205292004736853e-06,8.501620077730651e-06,12H,1748822400,10114227.387198998,usd,2025-06-02
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.218478436439375e-06,8.218478436439375e-06,8.205292004736853e-06,8.205292004736853e-06,12H,1748865600,122263.335471,usd,2025-06-02
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.218478436439375e-06,8.218478436439375e-06,8.218478436439375e-06,8.218478436439375e-06,12H,1748908800,0.000569,usd,2025-06-03
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.554908905914052e-06,8.554908905914052e-06,8.218478436439375e-06,8.218478436439375e-06,12H,1748952000,2289090.536448,usd,2025-06-03
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.204355826405387e-06,8.554908905914052e-06,8.204355826405387e-06,8.554908905914052e-06,12H,1748995200,2941688.558129,usd,2025-06-04
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.234819536507961e-06,8.28055709004616e-06,8.204355826405387e-06,8.204355826405387e-06,12H,1749038400,5272246.885213001,usd,2025-06-04
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.105426788249696e-06,8.234819536507961e-06,8.02534745377169e-06,8.234819536507961e-06,12H,1749081600,2716657.4906250006,usd,2025-06-05
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.105426788249696e-06,8.105426788249696e-06,8.105426788249696e-06,8.105426788249696e-06,12H,1749124800,10205.095374,usd,2025-06-05
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.862835439232727e-06,8.105426788249696e-06,7.662714634737871e-06,8.105426788249696e-06,12H,1749168000,36717.710393,usd,2025-06-06
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.889003527739285e-06,8.0877592056468e-06,7.862835439232727e-06,7.862835439232727e-06,12H,1749211200,20082465.255489,usd,2025-06-06
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.889003527739285e-06,7.889003527739285e-06,7.889003527739285e-06,7.889003527739285e-06,12H,1749254400,0.0,usd,2025-06-07
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.092922503219572e-06,8.092922503219572e-06,7.889003527739285e-06,7.889003527739285e-06,12H,1749297600,11266168.721005,usd,2025-06-07
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.937102097207106e-06,8.092922503219572e-06,7.9136665800833e-06,8.092922503219572e-06,12H,1749340800,11476490.953166,usd,2025-06-08
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.20119271998631e-06,8.220693555728674e-06,7.937102097207106e-06,7.937102097207106e-06,12H,1749384000,11277689.080533,usd,2025-06-08
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.79062560540879e-06,8.79062560540879e-06,7.983424916235281e-06,8.20119271998631e-06,12H,1749427200,26165873.873618,usd,2025-06-09
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.011360010530542e-06,8.799558482477837e-06,7.96014844189928e-06,8.79062560540879e-06,12H,1749470400,37249482.662955,usd,2025-06-09
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.282301572115871e-06,8.282301572115871e-06,8.011360010530542e-06,8.011360010530542e-06,12H,1749513600,870238.779243,usd,2025-06-10
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.407117889436366e-06,8.407117889436366e-06,8.282301572115871e-06,8.282301572115871e-06,12H,1749556800,196364.982589,usd,2025-06-10
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.50689006324247e-06,8.50689006324247e-06,8.407117889436366e-06,8.407117889436366e-06,12H,1749600000,1553137.653512,usd,2025-06-11
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.425396737254683e-06,8.578150625950833e-06,8.425396737254683e-06,8.50689006324247e-06,12H,1749643200,4945418.546096,usd,2025-06-11
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,8.121206137594503e-06,8.425396737254683e-06,8.072226364747783e-06,8.425396737254683e-06,12H,1749686400,2067659.961901,usd,2025-06-12
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.739224263492991e-06,8.121206137594503e-06,7.739224263492991e-06,8.121206137594503e-06,12H,1749729600,589056.3601220001,usd,2025-06-12
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.369472418324644e-06,7.739224263492991e-06,7.238142284094992e-06,7.739224263492991e-06,12H,1749772800,4129238.149191,usd,2025-06-13
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.369472418324644e-06,7.369472418324644e-06,7.369472418324644e-06,7.369472418324644e-06,12H,1749816000,0.0,usd,2025-06-13
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.369472418324644e-06,7.369472418324644e-06,7.369472418324644e-06,7.369472418324644e-06,12H,1749859200,3803.245109,usd,2025-06-14
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.3999557935059196e-06,7.3999557935059196e-06,7.369472418324644e-06,7.369472418324644e-06,12H,1749902400,179413.004838,usd,2025-06-14
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.3999557935059196e-06,7.3999557935059196e-06,7.3999557935059196e-06,7.3999557935059196e-06,12H,1749945600,0.0,usd,2025-06-15
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.638522782199992e-06,7.681252097472182e-06,7.3999557935059196e-06,7.3999557935059196e-06,12H,1749988800,3111862.0284860004,usd,2025-06-15
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.878650530683292e-06,7.972111525047035e-06,7.638522782199992e-06,7.638522782199992e-06,12H,1750032000,4424698.190963,usd,2025-06-16
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.978222690525736e-06,7.978222690525736e-06,7.878650530683292e-06,7.878650530683292e-06,12H,1750075200,1420751.532596,usd,2025-06-16
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.679350294853964e-06,7.978222690525736e-06,7.679350294853964e-06,7.978222690525736e-06,12H,1750118400,710823.53688,usd,2025-06-17
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.679350294853964e-06,7.679350294853964e-06,7.679350294853964e-06,7.679350294853964e-06,12H,1750161600,0.0,usd,2025-06-17
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.4549325056565565e-06,7.679350294853964e-06,7.4549325056565565e-06,7.679350294853964e-06,12H,1750204800,141854.388254,usd,2025-06-18
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.4549325056565565e-06,7.4549325056565565e-06,7.4549325056565565e-06,7.4549325056565565e-06,12H,1750248000,0.0,usd,2025-06-18
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.596154554684043e-06,7.596154554684043e-06,7.4549325056565565e-06,7.4549325056565565e-06,12H,1750291200,12703482.161468001,usd,2025-06-19
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.598740202194908e-06,7.598740202194908e-06,7.486094356722784e-06,7.596154554684043e-06,12H,1750334400,4142231.973868,usd,2025-06-19
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.639665520859784e-06,7.639665520859784e-06,7.519454093941021e-06,7.598740202194908e-06,12H,1750377600,3874061.7404099996,usd,2025-06-20
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.196119379384523e-06,7.639665520859784e-06,7.196119379384523e-06,7.639665520859784e-06,12H,1750420800,17422.273629,usd,2025-06-20
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.196119379384523e-06,7.196119379384523e-06,7.196119379384523e-06,7.196119379384523e-06,12H,1750464000,0.0,usd,2025-06-21
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.1271980678261206e-06,7.196119379384523e-06,7.1271980678261206e-06,7.196119379384523e-06,12H,1750507200,74716.999161,usd,2025-06-21
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.1271980678261206e-06,7.1271980678261206e-06,7.1271980678261206e-06,7.1271980678261206e-06,12H,1750550400,0.0,usd,2025-06-22
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.62420712919831e-06,7.1271980678261206e-06,6.62420712919831e-06,7.1271980678261206e-06,12H,1750593600,1928681.95,usd,2025-06-22
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.662331054085466e-06,6.662331054085466e-06,6.62420712919831e-06,6.62420712919831e-06,12H,1750636800,12314226.760649001,usd,2025-06-23
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.662331054085466e-06,6.662331054085466e-06,6.662331054085466e-06,6.662331054085466e-06,12H,1750680000,0.0,usd,2025-06-23
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.1405358792121876e-06,7.1405358792121876e-06,6.662331054085466e-06,6.662331054085466e-06,12H,1750723200,54127.097996000004,usd,2025-06-24
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.1405358792121876e-06,7.1405358792121876e-06,7.1405358792121876e-06,7.1405358792121876e-06,12H,1750766400,0.0,usd,2025-06-24
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.1405358792121876e-06,7.1405358792121876e-06,7.1405358792121876e-06,7.1405358792121876e-06,12H,1750809600,0.0,usd,2025-06-25
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.016326712467206e-06,7.1405358792121876e-06,7.016326712467206e-06,7.1405358792121876e-06,12H,1750852800,7444897.904174,usd,2025-06-25
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.989390807804155e-06,7.016326712467206e-06,6.989390807804155e-06,7.016326712467206e-06,12H,1750896000,1169928.58536,usd,2025-06-26
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.6433146613448925e-06,6.989390807804155e-06,6.6433146613448925e-06,6.989390807804155e-06,12H,1750939200,10103770.63395,usd,2025-06-26
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.6433146613448925e-06,6.6433146613448925e-06,6.6433146613448925e-06,6.6433146613448925e-06,12H,1750982400,0.0,usd,2025-06-27
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.6433146613448925e-06,6.6433146613448925e-06,6.6433146613448925e-06,6.6433146613448925e-06,12H,1751025600,0.0,usd,2025-06-27
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.741754930729559e-06,6.741754930729559e-06,6.6433146613448925e-06,6.6433146613448925e-06,12H,1751068800,964096.052057,usd,2025-06-28
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.741754930729559e-06,6.741754930729559e-06,6.741754930729559e-06,6.741754930729559e-06,12H,1751112000,0.0,usd,2025-06-28
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.081654561006167e-06,7.1165379307001495e-06,6.741754930729559e-06,6.741754930729559e-06,12H,1751155200,6873790.925195,usd,2025-06-29
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.081654561006167e-06,7.081654561006167e-06,7.081654561006167e-06,7.081654561006167e-06,12H,1751198400,0.0,usd,2025-06-29
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.127260986512875e-06,7.127260986512875e-06,7.081654561006167e-06,7.081654561006167e-06,12H,1751241600,14724532.067575,usd,2025-06-30
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.511214753975341e-06,7.511214753975341e-06,7.127260986512875e-06,7.127260986512875e-06,12H,1751284800,3731980.363972,usd,2025-06-30
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.194310477798832e-06,7.511214753975341e-06,7.194310477798832e-06,7.511214753975341e-06,12H,1751328000,3142351.015568,usd,2025-07-01
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.057743424291662e-06,7.194310477798832e-06,7.057743424291662e-06,7.194310477798832e-06,12H,1751371200,1000000.0,usd,2025-07-01
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.1564106191902015e-06,7.1564106191902015e-06,7.057743424291662e-06,7.057743424291662e-06,12H,1751414400,819531.584131,usd,2025-07-02
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.1564106191902015e-06,7.1564106191902015e-06,7.1564106191902015e-06,7.1564106191902015e-06,12H,1751457600,1743.261206,usd,2025-07-02
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.492136500665147e-06,7.492136500665147e-06,7.1564106191902015e-06,7.1564106191902015e-06,12H,1751500800,3168144.952573,usd,2025-07-03
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.244067949706474e-06,7.492136500665147e-06,7.244067949706474e-06,7.492136500665147e-06,12H,1751544000,2473698.112691,usd,2025-07-03
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.214369098738018e-06,7.302932389761664e-06,7.214369098738018e-06,7.244067949706474e-06,12H,1751587200,1816293.0097750002,usd,2025-07-04
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.214369098738018e-06,7.214369098738018e-06,7.214369098738018e-06,7.214369098738018e-06,12H,1751630400,0.0,usd,2025-07-04
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.979759617903937e-06,7.214369098738018e-06,6.979759617903937e-06,7.214369098738018e-06,12H,1751673600,4998220.338638,usd,2025-07-05
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.944702858100471e-06,6.979759617903937e-06,6.944702858100471e-06,6.979759617903937e-06,12H,1751716800,2401153.14262,usd,2025-07-05
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,6.944702858100471e-06,6.944702858100471e-06,6.944702858100471e-06,6.944702858100471e-06,12H,1751760000,0.0,usd,2025-07-06
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.0645893593617425e-06,7.0645893593617425e-06,6.944702858100471e-06,6.944702858100471e-06,12H,1751803200,1026193.4838159999,usd,2025-07-06
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.0645893593617425e-06,7.0645893593617425e-06,7.0645893593617425e-06,7.0645893593617425e-06,12H,1751846400,0.0,usd,2025-07-07
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.285321925028824e-06,7.285321925028824e-06,7.0645893593617425e-06,7.0645893593617425e-06,12H,1751889600,15670932.637332998,usd,2025-07-07
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.018327786691598e-06,7.285321925028824e-06,7.018327786691598e-06,7.285321925028824e-06,12H,1751932800,16363060.200296002,usd,2025-07-08
TTTpMsuQ1ic6zQrmf3mKqjcZzyHb4ugdNRq9vyvpump,7.078410524112348e-06,7.078410524112348e-06,7.018327786691598e-06,7.018327786691598e-06,12H,1751976000,24741.213841,usd,2025-07-08
