address,close,high,low,open,type,ts,volume,currency,date,interval
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.062740134934576e-06,5.01296368973572e-06,5.051114322452801e-06,1m,1752696900,6910511.953993,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752696960,34.956691,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697020,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697080,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697140,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697200,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697260,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697320,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697380,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697440,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697500,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697560,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697620,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697680,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697740,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697800,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697860,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697920,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752697980,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698040,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698100,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698160,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698220,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698280,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698340,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698400,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698460,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698520,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698580,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698640,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698700,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698760,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698820,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,5.01296368973572e-06,1m,1752698880,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,4.9687977252448254e-06,5.01296368973572e-06,4.9687977252448254e-06,5.01296368973572e-06,1m,1752698940,9625579.27505,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,4.9687977252448254e-06,4.9687977252448254e-06,4.9687977252448254e-06,4.9687977252448254e-06,1m,1752699000,0.0,usd,2025-07-16,1m
3c7VFXP2VGKM32ftxb6TTcEBK3ftGcTbwHpfRjWBpump,4.9687977252448254e-06,4.9687977252448254e-06,4.9687977252448254e-06,4.9687977252448254e-06,1m,1752699060,0.0,usd,2025-07-16,1m
