address,high,open,low,close,type,volume,ts,currency,date,interval
57pWZ5UTTYc55d77jYgcLBSTANdcKcsDeDYGitREpump,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,1m,0.0,1755093840,usd,2025-08-13,1m
57pWZ5UTTYc55d77jYgcLBSTANdcKcsDeDYGitREpump,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,1m,31.474488,1755093900,usd,2025-08-13,1m
57pWZ5UTTYc55d77jYgcLBSTANdcKcsDeDYGitREpump,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,1m,0.0,1755093960,usd,2025-08-13,1m
57pWZ5UTTYc55d77jYgcLBSTANdcKcsDeDYGitREpump,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,1m,0.0,1755094020,usd,2025-08-13,1m
57pWZ5UTTYc55d77jYgcLBSTANdcKcsDeDYGitREpump,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,1m,0.0,1755094080,usd,2025-08-13,1m
57pWZ5UTTYc55d77jYgcLBSTANdcKcsDeDYGitREpump,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,6.5694166150217535e-06,1m,0.0,1755094140,usd,2025-08-13,1m
57pWZ5UTTYc55d77jYgcLBSTANdcKcsDeDYGitREpump,6.5694166150217535e-06,6.5694166150217535e-06,5.986354919646413e-06,5.986354919646413e-06,1m,66439628.45773,1755094200,usd,2025-08-13,1m
57pWZ5UTTYc55d77jYgcLBSTANdcKcsDeDYGitREpump,5.986354919646413e-06,5.986354919646413e-06,5.986354919646413e-06,5.986354919646413e-06,1m,0.0,1755094260,usd,2025-08-13,1m
57pWZ5UTTYc55d77jYgcLBSTANdcKcsDeDYGitREpump,5.986354919646413e-06,5.986354919646413e-06,5.986354919646413e-06,5.986354919646413e-06,1m,0.0,1755094320,usd,2025-08-13,1m
57pWZ5UTTYc55d77jYgcLBSTANdcKcsDeDYGitREpump,5.986354919646413e-06,5.986354919646413e-06,5.986354919646413e-06,5.986354919646413e-06,1m,0.0,1755094380,usd,2025-08-13,1m
