address,close,high,low,open,type,ts,volume,currency,date,interval
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,1.0897177051457363e-05,1.1847875890443703e-05,1.0789147665073885e-05,1.1818290414432929e-05,1m,1756468260,47996115.156955995,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.8597449210730394e-06,1.0901408291461334e-05,5.8597449210730394e-06,1.0897177051457363e-05,1m,1756468320,364955588.40700215,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.863361555256932e-06,5.863361902220195e-06,5.859695454047562e-06,5.8597449210730394e-06,1m,1756468380,4782817.47742,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.863361555256932e-06,5.863361555256932e-06,5.863361555256932e-06,5.863361555256932e-06,1m,1756468440,0.0,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.889072788179164e-06,5.889072788179164e-06,5.863361555256932e-06,5.863361555256932e-06,1m,1756468500,6917045.47042,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.889072788179164e-06,5.889072788179164e-06,5.889072788179164e-06,5.889072788179164e-06,1m,1756468560,0.0,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.889072788179164e-06,5.889072788179164e-06,5.889072788179164e-06,5.889072788179164e-06,1m,1756468620,0.0,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.829892873907846e-06,5.889072788179164e-06,5.829892873907846e-06,5.889072788179164e-06,1m,1756468680,5535118.344151,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,1m,1756468740,0.0,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,1m,1756468800,0.0,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,1m,1756468860,0.0,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,1m,1756468920,0.0,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,1m,1756468980,0.0,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,1m,1756469040,29.559228,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,1m,1756469100,0.0,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,1m,1756469160,0.0,usd,2025-08-29,1m
eowiFjNWpdCTQRv3YqJkiNgh5DR4V365EW1qGH7pump,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,5.829892873907846e-06,1m,1756469220,0.0,usd,2025-08-29,1m
