address,ts,price,date
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1724630400,5.511631557026556e-06,2024-08-26
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1724716800,5.330289342584156e-06,2024-08-27
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1724803200,4.820671031126754e-06,2024-08-28
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1724889600,4.534039932818406e-06,2024-08-29
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1724976000,4.4804709753957134e-06,2024-08-30
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1725062400,4.4023135496697414e-06,2024-08-31
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1725148800,4.4023135496697414e-06,2024-09-01
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1725235200,4.227858619439679e-06,2024-09-02
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1725321600,4.227858619439679e-06,2024-09-03
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1725408000,4.085768731500865e-06,2024-09-04
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1725494400,4.085768731500865e-06,2024-09-05
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1725580800,3.978980075040136e-06,2024-09-06
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1725667200,4.0466814756464754e-06,2024-09-07
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1725753600,4.0319785391735535e-06,2024-09-08
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1725840000,4.109720832109633e-06,2024-09-09
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1725926400,4.109720832109633e-06,2024-09-10
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1726012800,4.154637364502533e-06,2024-09-11
EfF9FxvKQ2FQ5qcFetRXkwmhp2Nin9hPzy7pUmDbiXXC,1726099200,4.211137413075203e-06,2024-09-12
