address,close,high,low,open,type,ts,volume,currency,date,interval
7j46idvB1nqL1m9S2S3Rzm4R9S4pEoNHhGRpdCQSpump,7.240863737693266e-06,7.240863737693266e-06,6.828894312032142e-06,7.071363540488527e-06,1m,1758013020,49177400.857544,usd,2025-09-16,1m
7j46idvB1nqL1m9S2S3Rzm4R9S4pEoNHhGRpdCQSpump,7.180293334125019e-06,7.240863737693266e-06,7.180293334125019e-06,7.240863737693266e-06,1m,1758013080,11710370.9,usd,2025-09-16,1m
7j46idvB1nqL1m9S2S3Rzm4R9S4pEoNHhGRpdCQSpump,7.1589916498160155e-06,7.180293334125019e-06,7.121617988839955e-06,7.180293334125019e-06,1m,1758013140,4901628.084976,usd,2025-09-16,1m
7j46idvB1nqL1m9S2S3Rzm4R9S4pEoNHhGRpdCQSpump,7.1726695300061115e-06,7.1726695300061115e-06,7.1589916498160155e-06,7.1589916498160155e-06,1m,1758013200,261542.247433,usd,2025-09-16,1m
7j46idvB1nqL1m9S2S3Rzm4R9S4pEoNHhGRpdCQSpump,7.1726695300061115e-06,7.1726695300061115e-06,7.1726695300061115e-06,7.1726695300061115e-06,1m,1758013260,0.0,usd,2025-09-16,1m
7j46idvB1nqL1m9S2S3Rzm4R9S4pEoNHhGRpdCQSpump,6.939914388774207e-06,7.1726695300061115e-06,6.939914388774207e-06,7.1726695300061115e-06,1m,1758013320,34131960.857544,usd,2025-09-16,1m
7j46idvB1nqL1m9S2S3Rzm4R9S4pEoNHhGRpdCQSpump,6.939914388774207e-06,6.939914388774207e-06,6.939914388774207e-06,6.939914388774207e-06,1m,1758013380,0.0,usd,2025-09-16,1m
7j46idvB1nqL1m9S2S3Rzm4R9S4pEoNHhGRpdCQSpump,6.939914388774207e-06,6.939914388774207e-06,6.939914388774207e-06,6.939914388774207e-06,1m,1758013440,0.0,usd,2025-09-16,1m
7j46idvB1nqL1m9S2S3Rzm4R9S4pEoNHhGRpdCQSpump,6.7125020816352645e-06,6.939914388774207e-06,6.7125020816352645e-06,6.939914388774207e-06,1m,1758013500,1628706.598815,usd,2025-09-16,1m
7j46idvB1nqL1m9S2S3Rzm4R9S4pEoNHhGRpdCQSpump,6.7125020816352645e-06,6.7125020816352645e-06,6.7125020816352645e-06,6.7125020816352645e-06,1m,1758013560,0.0,usd,2025-09-16,1m
