address,close,high,low,open,type,ts,volume,currency,date,interval
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.1227183481867365e-06,4.1227183481867365e-06,4.122616012974031e-06,4.122616012974031e-06,1m,1749830700,184123.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.1227183481867365e-06,4.1227183481867365e-06,1m,1749830760,142878.110808,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749830820,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749830880,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749830940,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831000,27.846019,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831060,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831120,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831180,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831240,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831300,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831360,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831420,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831480,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831540,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831600,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831660,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831720,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831780,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831840,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831900,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749831960,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832020,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832080,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832140,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832200,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832260,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832320,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832380,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832440,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832500,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832560,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832620,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832680,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832740,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832800,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832860,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832920,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749832980,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749833040,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749833100,0.0,usd,2025-06-13,1m
4y52LdEq81FKyd3oFd789TpXN4qNhX6uudhcjv2z26PB,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,4.138650424648159e-06,1m,1749833160,0.0,usd,2025-06-13,1m
