address,high,open,low,close,type,volume,ts,currency,date,interval
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.2296428623391514e-06,6.2296428623391514e-06,6.2296428623391514e-06,6.2296428623391514e-06,1m,0.0,1757526960,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.2296428623391514e-06,6.2296428623391514e-06,6.228049601061421e-06,6.228049601061421e-06,1m,706037.162173,1757527020,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,1m,0.0,1757527080,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,1m,0.0,1757527140,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,1m,0.0,1757527200,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,1m,0.0,1757527260,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,1m,0.0,1757527320,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,1m,0.0,1757527380,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,1m,0.0,1757527440,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,1m,0.0,1757527500,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,6.228049601061421e-06,1m,0.0,1757527560,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.228049601061421e-06,6.228049601061421e-06,6.23135192053399e-06,1m,349144.690102,1757527620,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,1m,0.0,1757527680,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,1m,0.0,1757527740,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,1m,0.0,1757527800,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,1m,0.0,1757527860,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,1m,0.0,1757527920,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,1m,0.0,1757527980,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,1m,0.0,1757528040,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,1m,0.0,1757528100,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,1m,0.0,1757528160,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,1m,0.0,1757528220,usd,2025-09-10,1m
6R86euoc8fKdjbynrhpyzKTh9CzRmCZFLEY8YKXApump,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,6.23135192053399e-06,1m,0.0,1757528280,usd,2025-09-10,1m
