address,close,high,low,open,type,ts,volume,currency,date,interval
CoptTErv4jybrsrSZ49reYPpPpM7EpQFiYsz47hCpump,6.681496760255409e-06,6.681496760255409e-06,6.673130123139365e-06,6.673130123139365e-06,1m,1758296340,3571966.004643,usd,2025-09-19,1m
CoptTErv4jybrsrSZ49reYPpPpM7EpQFiYsz47hCpump,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,1m,1758296400,0.0,usd,2025-09-19,1m
CoptTErv4jybrsrSZ49reYPpPpM7EpQFiYsz47hCpump,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,1m,1758296460,0.0,usd,2025-09-19,1m
CoptTErv4jybrsrSZ49reYPpPpM7EpQFiYsz47hCpump,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,1m,1758296520,0.0,usd,2025-09-19,1m
CoptTErv4jybrsrSZ49reYPpPpM7EpQFiYsz47hCpump,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,1m,1758296580,0.0,usd,2025-09-19,1m
CoptTErv4jybrsrSZ49reYPpPpM7EpQFiYsz47hCpump,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,1m,1758296640,0.0,usd,2025-09-19,1m
CoptTErv4jybrsrSZ49reYPpPpM7EpQFiYsz47hCpump,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,1m,1758296700,0.0,usd,2025-09-19,1m
CoptTErv4jybrsrSZ49reYPpPpM7EpQFiYsz47hCpump,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,1m,1758296760,0.0,usd,2025-09-19,1m
CoptTErv4jybrsrSZ49reYPpPpM7EpQFiYsz47hCpump,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,1m,1758296820,0.0,usd,2025-09-19,1m
CoptTErv4jybrsrSZ49reYPpPpM7EpQFiYsz47hCpump,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,6.681496760255409e-06,1m,1758296880,0.0,usd,2025-09-19,1m
