address,high,open,low,close,type,volume,ts,currency,date
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1748692800,usd,2025-05-31
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1748736000,usd,2025-06-01
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1748779200,usd,2025-06-01
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1748822400,usd,2025-06-02
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1748865600,usd,2025-06-02
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1748908800,usd,2025-06-03
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1748952000,usd,2025-06-03
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1748995200,usd,2025-06-04
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749038400,usd,2025-06-04
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749081600,usd,2025-06-05
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749124800,usd,2025-06-05
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749168000,usd,2025-06-06
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749211200,usd,2025-06-06
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749254400,usd,2025-06-07
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749297600,usd,2025-06-07
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749340800,usd,2025-06-08
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749384000,usd,2025-06-08
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749427200,usd,2025-06-09
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749470400,usd,2025-06-09
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749513600,usd,2025-06-10
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749556800,usd,2025-06-10
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749600000,usd,2025-06-11
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749643200,usd,2025-06-11
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749686400,usd,2025-06-12
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749729600,usd,2025-06-12
CJvdSzxFjR5n1vvzSR4pK9Aehi5K7FPYD3CgdAhK9evN,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,4.306222146981093e-06,12H,0,1749772800,usd,2025-06-13
