address,close,high,low,open,type,ts,volume,currency,date,interval
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,6.2254642201369984e-06,5.201619842002272e-06,6.2254642201369984e-06,1m,1755531420,79947886.456602,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755531480,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755531540,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755531600,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755531660,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755531720,27.686544,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755531780,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755531840,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755531900,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755531960,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532020,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532080,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532140,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532200,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532260,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532320,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532380,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532440,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532500,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532560,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532620,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532680,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532740,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532800,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532860,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532920,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755532980,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533040,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533100,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533160,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533220,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533280,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533340,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533400,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533460,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533520,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533580,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533640,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533700,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533760,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533820,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533880,0.0,usd,2025-08-18,1m
DScLzg2EhxmaP57mPoTbHmm2whPwaUSTs8K3fmPNpump,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,5.201619842002272e-06,1m,1755533940,0.0,usd,2025-08-18,1m
