address,ts,price,date
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1738800000,5.64925952396126e-06,2025-02-06
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1738886400,5.64925952396126e-06,2025-02-07
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1738972800,5.64925952396126e-06,2025-02-08
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1739059200,5.64925952396126e-06,2025-02-09
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1739145600,5.64925952396126e-06,2025-02-10
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1739232000,5.64925952396126e-06,2025-02-11
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1739318400,5.64925952396126e-06,2025-02-12
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1739404800,5.64925952396126e-06,2025-02-13
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1739491200,5.64925952396126e-06,2025-02-14
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1739577600,5.64925952396126e-06,2025-02-15
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1739664000,5.64925952396126e-06,2025-02-16
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1739750400,5.64925952396126e-06,2025-02-17
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1739836800,5.64925952396126e-06,2025-02-18
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1739923200,5.64925952396126e-06,2025-02-19
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740009600,5.64925952396126e-06,2025-02-20
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740096000,5.64925952396126e-06,2025-02-21
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740182400,5.64925952396126e-06,2025-02-22
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740268800,5.64925952396126e-06,2025-02-23
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740355200,5.64925952396126e-06,2025-02-24
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740441600,5.64925952396126e-06,2025-02-25
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740528000,5.64925952396126e-06,2025-02-26
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740614400,5.64925952396126e-06,2025-02-27
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740700800,5.64925952396126e-06,2025-02-28
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740787200,5.64925952396126e-06,2025-03-01
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740873600,5.64925952396126e-06,2025-03-02
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1740960000,5.64925952396126e-06,2025-03-03
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741046400,5.64925952396126e-06,2025-03-04
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741132800,5.64925952396126e-06,2025-03-05
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741219200,5.64925952396126e-06,2025-03-06
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741305600,5.64925952396126e-06,2025-03-07
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741392000,5.64925952396126e-06,2025-03-08
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741478400,5.64925952396126e-06,2025-03-09
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741564800,5.64925952396126e-06,2025-03-10
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741651200,5.64925952396126e-06,2025-03-11
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741737600,5.64925952396126e-06,2025-03-12
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741824000,5.64925952396126e-06,2025-03-13
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741910400,5.64925952396126e-06,2025-03-14
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1741996800,5.64925952396126e-06,2025-03-15
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1742083200,5.64925952396126e-06,2025-03-16
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1742169600,5.64925952396126e-06,2025-03-17
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1742256000,5.64925952396126e-06,2025-03-18
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1742342400,5.64925952396126e-06,2025-03-19
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1742428800,5.64925952396126e-06,2025-03-20
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1742515200,5.64925952396126e-06,2025-03-21
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1742601600,5.64925952396126e-06,2025-03-22
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1742688000,5.64925952396126e-06,2025-03-23
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1742774400,5.64925952396126e-06,2025-03-24
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1742860800,5.64925952396126e-06,2025-03-25
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1742947200,5.64925952396126e-06,2025-03-26
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1743033600,5.64925952396126e-06,2025-03-27
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1743120000,5.64925952396126e-06,2025-03-28
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1743206400,5.64925952396126e-06,2025-03-29
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1743292800,5.64925952396126e-06,2025-03-30
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1743379200,5.64925952396126e-06,2025-03-31
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1743465600,5.64925952396126e-06,2025-04-01
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1743552000,5.64925952396126e-06,2025-04-02
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1743638400,5.64925952396126e-06,2025-04-03
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1743724800,5.64925952396126e-06,2025-04-04
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1743811200,5.64925952396126e-06,2025-04-05
BpXKJ9tG4iTv4TaC9c3Ss2QLhra88YhH2a7Y5EKTpump,1743897600,5.64925952396126e-06,2025-04-06
