address,high,open,low,close,type,volume,ts,currency,date,interval
7enkok5DJdg9WxpwbYrURdAPJh8sq4VgVTnUCNzMYRnD,6.174106461662425e-06,6.174106461662425e-06,6.174106461662425e-06,6.174106461662425e-06,1m,0.0,1758556320,usd,2025-09-22,1m
7enkok5DJdg9WxpwbYrURdAPJh8sq4VgVTnUCNzMYRnD,6.174106461662425e-06,6.174106461662425e-06,6.174106461662425e-06,6.174106461662425e-06,1m,0.0,1758556380,usd,2025-09-22,1m
7enkok5DJdg9WxpwbYrURdAPJh8sq4VgVTnUCNzMYRnD,6.174106461662425e-06,6.174106461662425e-06,6.174106461662425e-06,6.174106461662425e-06,1m,0.0,1758556440,usd,2025-09-22,1m
7enkok5DJdg9WxpwbYrURdAPJh8sq4VgVTnUCNzMYRnD,6.174106461662425e-06,6.174106461662425e-06,6.174106461662425e-06,6.174106461662425e-06,1m,0.0,1758556500,usd,2025-09-22,1m
7enkok5DJdg9WxpwbYrURdAPJh8sq4VgVTnUCNzMYRnD,6.198968520919885e-06,6.174106461662425e-06,6.174106461662425e-06,6.198968520919885e-06,1m,2814564.677924,1758556560,usd,2025-09-22,1m
7enkok5DJdg9WxpwbYrURdAPJh8sq4VgVTnUCNzMYRnD,6.198968520919885e-06,6.198968520919885e-06,6.198968520919885e-06,6.198968520919885e-06,1m,0.0,1758556620,usd,2025-09-22,1m
7enkok5DJdg9WxpwbYrURdAPJh8sq4VgVTnUCNzMYRnD,6.198968520919885e-06,6.198968520919885e-06,6.198067198614315e-06,6.198067198614315e-06,1m,4498050.311869,1758556680,usd,2025-09-22,1m
7enkok5DJdg9WxpwbYrURdAPJh8sq4VgVTnUCNzMYRnD,6.198067198614315e-06,6.198067198614315e-06,6.198067198614315e-06,6.198067198614315e-06,1m,0.0,1758556740,usd,2025-09-22,1m
7enkok5DJdg9WxpwbYrURdAPJh8sq4VgVTnUCNzMYRnD,6.198067198614315e-06,6.198067198614315e-06,6.198067198614315e-06,6.198067198614315e-06,1m,0.0,1758556800,usd,2025-09-22,1m
7enkok5DJdg9WxpwbYrURdAPJh8sq4VgVTnUCNzMYRnD,6.198067198614315e-06,6.198067198614315e-06,6.198067198614315e-06,6.198067198614315e-06,1m,0.0,1758556860,usd,2025-09-22,1m
