address,ts,price,date
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1758844800,6.475640959841368e-06,2025-09-26
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1758931200,6.475640959841368e-06,2025-09-27
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759017600,6.475640959841368e-06,2025-09-28
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759104000,6.475640959841368e-06,2025-09-29
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759190400,6.475640959841368e-06,2025-09-30
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759276800,6.475640959841368e-06,2025-10-01
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759363200,6.475640959841368e-06,2025-10-02
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759449600,6.475640959841368e-06,2025-10-03
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759536000,6.475640959841368e-06,2025-10-04
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759622400,6.475640959841368e-06,2025-10-05
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759708800,6.475640959841368e-06,2025-10-06
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759795200,6.475640959841368e-06,2025-10-07
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759881600,6.475640959841368e-06,2025-10-08
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1759968000,6.475640959841368e-06,2025-10-09
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1760054400,6.475640959841368e-06,2025-10-10
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1760140800,6.475640959841368e-06,2025-10-11
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1760227200,6.475640959841368e-06,2025-10-12
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1760313600,6.475640959841368e-06,2025-10-13
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1760400000,6.475640959841368e-06,2025-10-14
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1760486400,6.475640959841368e-06,2025-10-15
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1760572800,6.475640959841368e-06,2025-10-16
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1760659200,6.475640959841368e-06,2025-10-17
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1760745600,6.475640959841368e-06,2025-10-18
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1760832000,6.475640959841368e-06,2025-10-19
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1760918400,6.475640959841368e-06,2025-10-20
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761004800,6.475640959841368e-06,2025-10-21
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761091200,6.475640959841368e-06,2025-10-22
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761177600,6.475640959841368e-06,2025-10-23
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761264000,6.475640959841368e-06,2025-10-24
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761350400,6.475640959841368e-06,2025-10-25
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761436800,6.475640959841368e-06,2025-10-26
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761523200,6.475640959841368e-06,2025-10-27
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761609600,6.475640959841368e-06,2025-10-28
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761696000,6.475640959841368e-06,2025-10-29
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761782400,6.475640959841368e-06,2025-10-30
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761868800,6.475640959841368e-06,2025-10-31
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1761955200,6.475640959841368e-06,2025-11-01
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762041600,6.475640959841368e-06,2025-11-02
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762128000,6.475640959841368e-06,2025-11-03
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762214400,6.475640959841368e-06,2025-11-04
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762300800,6.475640959841368e-06,2025-11-05
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762387200,6.475640959841368e-06,2025-11-06
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762473600,6.475640959841368e-06,2025-11-07
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762560000,6.475640959841368e-06,2025-11-08
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762646400,6.475640959841368e-06,2025-11-09
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762732800,6.475640959841368e-06,2025-11-10
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762819200,6.475640959841368e-06,2025-11-11
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762905600,6.475640959841368e-06,2025-11-12
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1762992000,6.475640959841368e-06,2025-11-13
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1763078400,6.475640959841368e-06,2025-11-14
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1763164800,6.475640959841368e-06,2025-11-15
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1763251200,6.475640959841368e-06,2025-11-16
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1763337600,6.475640959841368e-06,2025-11-17
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1763424000,6.475640959841368e-06,2025-11-18
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1763510400,6.475640959841368e-06,2025-11-19
DxietWjhAkUwY7TUXm2YFCKJ2wbFuVP5k7dPz5z8pump,1763596800,6.475640959841368e-06,2025-11-20
