address,close,high,low,open,type,ts,volume,currency,date,interval
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,2.4296220871861713e-05,2.4296220871861713e-05,2.3749786842452494e-05,2.3749786842452494e-05,1m,1723823400,6671905.830800001,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,2.5420863126265902e-05,2.5526172564500523e-05,2.4296220871861713e-05,2.4296220871861713e-05,1m,1723823460,13542773.95984,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,2.802483487482349e-05,2.802483487482349e-05,2.5420863126265902e-05,2.5420863126265902e-05,1m,1723823520,21291020.087183,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,3.13668048018687e-05,3.13668048018687e-05,2.802483487482349e-05,2.802483487482349e-05,1m,1723823580,20823510.356432,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,3.298078045512881e-05,3.298078045512881e-05,3.13668048018687e-05,3.13668048018687e-05,1m,1723823640,14989395.647887,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,3.641048405408972e-05,3.641048405408972e-05,3.298078045512881e-05,3.298078045512881e-05,1m,1723823700,16457681.251868002,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,4.62555838447654e-06,3.789068696601411e-05,4.613796178353975e-06,3.641048405408972e-05,1m,1723823760,644998636.7685481,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,4.027455781194503e-06,4.62555838447654e-06,4.027455781194503e-06,4.62555838447654e-06,1m,1723823820,72175074.35988699,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,3.8859472234574565e-06,4.027455781194503e-06,3.8859472234574565e-06,4.027455781194503e-06,1m,1723823880,18909315.82694,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,3.8859472234574565e-06,3.8859472234574565e-06,3.8859472234574565e-06,3.8859472234574565e-06,1m,1723823940,0.0,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,3.8859472234574565e-06,3.8859472234574565e-06,3.8859472234574565e-06,3.8859472234574565e-06,1m,1723824000,0.0,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,3.8859472234574565e-06,3.8859472234574565e-06,3.8859472234574565e-06,3.8859472234574565e-06,1m,1723824060,0.0,usd,2024-08-16,1m
7TXUtgyP3pY9g6wbUWNPuPyyKEDC7HggLGNWz2gHpump,3.8859472234574565e-06,3.8859472234574565e-06,3.8859472234574565e-06,3.8859472234574565e-06,1m,1723824120,0.0,usd,2024-08-16,1m
