address,close,high,low,open,type,ts,volume,currency,date,interval
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.856815828717399e-06,6.866290174288054e-06,6.856815828717399e-06,6.866290174288054e-06,1m,1733417880,2016246.884743,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.856815828717399e-06,6.778639307490157e-06,6.856815828717399e-06,1m,1733417940,10000000.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418000,0.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418060,0.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418120,0.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418180,0.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418240,0.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418300,0.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418360,0.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418420,0.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418480,0.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418540,0.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418600,0.0,usd,2024-12-05,1m
9Ncyxc8ZUmZQ9Tn36CCw9X99JG2U8Pm39iUrWopoHqc2,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,6.778639307490157e-06,1m,1733418660,0.0,usd,2024-12-05,1m
