address,name,symbol,url
LJu6Smp112nSiizT42wrjnCKRXe2PL87E3Nvorvpump,Teacher,Li,https://pump.fun/coin/LJu6Smp112nSiizT42wrjnCKRXe2PL87E3Nvorvpump
AddM89KwkFVXbp1Nubgw23HWkjwR3CZrcfhiev3kxuB5,Teacher,Li,https://pump.fun/coin/AddM89KwkFVXbp1Nubgw23HWkjwR3CZrcfhiev3kxuB5
6vcNshk4nnEPQUmtLPpjrsWnqfUexBrmQ4V366pXBpTC,Teacher,Li,https://pump.fun/coin/6vcNshk4nnEPQUmtLPpjrsWnqfUexBrmQ4V366pXBpTC
5PYyyKLRueC1GcT91th7TrZnC4ZAef1SozNGy6wTpump,Teacher,Li,https://pump.fun/coin/5PYyyKLRueC1GcT91th7TrZnC4ZAef1SozNGy6wTpump
76NjsuT9DarX4fBudr33LAjfCPvEoWqk2h4FtKMh86tb,Teacher LiTeacherLi,,https://pump.fun/coin/76NjsuT9DarX4fBudr33LAjfCPvEoWqk2h4FtKMh86tb
9hWbLz6MHUE1Fc444BU6pUZsLYF7UpJ3aR2pJ2Mbpump,Teacher,LiLi,https://pump.fun/coin/9hWbLz6MHUE1Fc444BU6pUZsLYF7UpJ3aR2pJ2Mbpump
BPc2pnDsmkonu13iMAdfbTdirT9fwXva2VBBB2jLpump,Teacher,LiLI,https://pump.fun/coin/BPc2pnDsmkonu13iMAdfbTdirT9fwXva2VBBB2jLpump
4DjQJjvtcVEXw54Cpp3ENo8V7p1akA1W2aqfDiGWHdJA,FIRST CHINESE MEMECOIN TEACHERTEACHER,LI,https://pump.fun/coin/4DjQJjvtcVEXw54Cpp3ENo8V7p1akA1W2aqfDiGWHdJA
5Jjn19MA9ZUVWch3XmRevLCi8WtwoSWzHHqQZbJUpump,FIGHTING MY TEACHER LIVEfighting,,https://pump.fun/coin/5Jjn19MA9ZUVWch3XmRevLCi8WtwoSWzHHqQZbJUpump
5M6xmvx4SXjLyh1p4jxF1ps7RMn2QXdxNH8PaWTgpump,Teacher Li Is Not Your TeacherLi Ying,,https://pump.fun/coin/5M6xmvx4SXjLyh1p4jxF1ps7RMn2QXdxNH8PaWTgpump
5rkQCbS5YeZm2yRwG5BZ2ZCkF7NUtddMdq4uDUGqpump,Teacher Li MascotFufuland,,https://pump.fun/coin/5rkQCbS5YeZm2yRwG5BZ2ZCkF7NUtddMdq4uDUGqpump
5ZjoyS6sy73rzzCP4HFfFsMJN94eURzpvhgxn99H1NSz,Teacher Li MascotFufuland,,https://pump.fun/coin/5ZjoyS6sy73rzzCP4HFfFsMJN94eURzpvhgxn99H1NSz
7wzaBhTtn6eb3po1v4f3uukknvrHXVxPb6HkRkFCpump,teacher livestream,,https://pump.fun/coin/7wzaBhTtn6eb3po1v4f3uukknvrHXVxPb6HkRkFCpump
GPmchyfDuQQgRWDidecHjSWrHkYmhrTaWnxre7EDpump,FIGHTING MY TEACHER LIVE KICKschoolLive,,https://pump.fun/coin/GPmchyfDuQQgRWDidecHjSWrHkYmhrTaWnxre7EDpump
E4Sr3YTzFF9c8HvLJ4qJufN2KkaoEcTkHiMnnLBGpump,FIGHTING MY TEACHER,LIVEFIGHT,https://pump.fun/coin/E4Sr3YTzFF9c8HvLJ4qJufN2KkaoEcTkHiMnnLBGpump
9NnUovs8SYcb8rcqECuz6dsyy9wx8kh2CLuXoTgppump,Teacher Li's,COin,https://pump.fun/coin/9NnUovs8SYcb8rcqECuz6dsyy9wx8kh2CLuXoTgppump
B8YCqeFKv9MB8MFWuhUqmDjqTkYKP7FjamDYztVUpump,Teacher Li MascotFufuland,,https://pump.fun/coin/B8YCqeFKv9MB8MFWuhUqmDjqTkYKP7FjamDYztVUpump
H2ST8MoENNAkXWNCtuA4kiZxYnWFf5aYGTgbK7HEqWHt,Teacher Li MascotFufuland,,https://pump.fun/coin/H2ST8MoENNAkXWNCtuA4kiZxYnWFf5aYGTgbK7HEqWHt
h1hdUYiQNfMiM3VfUQXgeSmv4JQZJdu3MZxu3Uapump,Teacher Li's MemecoinLI,,https://pump.fun/coin/h1hdUYiQNfMiM3VfUQXgeSmv4JQZJdu3MZxu3Uapump
CrxLrARVBf4foEuhX4Pj87R2eSwvXd3w31YC8nj2pump,Fighting my teacher livefighting,,https://pump.fun/coin/CrxLrARVBf4foEuhX4Pj87R2eSwvXd3w31YC8nj2pump
5s2aZ9KofY6ezgQBE63XmhNNRyfXahX8p4o4cEp5pump,FIGHTING MY TEACHER,LIVEFIGHT,https://pump.fun/coin/5s2aZ9KofY6ezgQBE63XmhNNRyfXahX8p4o4cEp5pump
3kAu2murf1axQr7YCCt1UtTSrCyLNFspBZpzjBiHdciQ,TROLLING MY TEACHER LIVE,😭TEACHER,https://pump.fun/coin/3kAu2murf1axQr7YCCt1UtTSrCyLNFspBZpzjBiHdciQ
HMw2bYrXTrKMWco8zuTpMDLxPDt2KBkxtNUF6u9wpump,FIGHTING MY TEACHER,LIVEFIGHT,https://pump.fun/coin/HMw2bYrXTrKMWco8zuTpMDLxPDt2KBkxtNUF6u9wpump
8UbaZvg9xvmXHJsUvPixmUGU94gEDByejjEp5dHFpump,TEACHER LI REAL NAMELI,YING,https://pump.fun/coin/8UbaZvg9xvmXHJsUvPixmUGU94gEDByejjEp5dHFpump
2C2bKK2bVpw9o5kNiqNh9DYv5t4Cn5XXSp3x62kRpump,FIGHTING MY TEACHER LIVEfighting,,https://pump.fun/coin/2C2bKK2bVpw9o5kNiqNh9DYv5t4Cn5XXSp3x62kRpump
4comFAmLCS7Pdgq2fxLzDjnHbe5Eg9nujMq8gAnwpump,Teacher Li's First CoinLING,LING,https://pump.fun/coin/4comFAmLCS7Pdgq2fxLzDjnHbe5Eg9nujMq8gAnwpump
A4n7toKTyRv5hTn1UKX5wZUZSNfyetRw9iyNrnpXpump,Teacher Life SavingsTLS,,https://pump.fun/coin/A4n7toKTyRv5hTn1UKX5wZUZSNfyetRw9iyNrnpXpump
8rGTTjd9CxDfdQaF1CKJ5rXMEdnjGD1wiu3FFjYQpump,FIGHTING MY TEACHER LIVEFight Club,,https://pump.fun/coin/8rGTTjd9CxDfdQaF1CKJ5rXMEdnjGD1wiu3FFjYQpump
FvegEeWQfJNzjFbgon8Q64AJFLrqtgakoVbQDtpgpump,Teacher Li Real NameXiang,Li,https://pump.fun/coin/FvegEeWQfJNzjFbgon8Q64AJFLrqtgakoVbQDtpgpump
F42Dr7W2zFgZYu1yBrgcCMrjhkSvKEB63rhePiFboHxk,LI_TEACHERLITEA,,https://pump.fun/coin/F42Dr7W2zFgZYu1yBrgcCMrjhkSvKEB63rhePiFboHxk
FsvZ3YFKjmDRAZPAETBYxhmc3DG6Gn6aAuX4pF56pump,Teacher.LiveTeacher,,https://pump.fun/coin/FsvZ3YFKjmDRAZPAETBYxhmc3DG6Gn6aAuX4pF56pump
49JwMvSu9HzQqYZunGVSgaMJXaw2KvNhW6RSS3U2zBeK,Teacher.LiveTCLV,,https://pump.fun/coin/49JwMvSu9HzQqYZunGVSgaMJXaw2KvNhW6RSS3U2zBeK
AWG2D7wTQkmQeTDmd7tHgQGkedFbRm4R4kakqbatpump,Live teacherTeacher,,https://pump.fun/coin/AWG2D7wTQkmQeTDmd7tHgQGkedFbRm4R4kakqbatpump
8PGxaNDW79QHToxomn7oyaosR1Tvh9SHW9wJAiSmxs2R,Teacher.LiveTeacher,,https://pump.fun/coin/8PGxaNDW79QHToxomn7oyaosR1Tvh9SHW9wJAiSmxs2R
C6Q9GBEcmpCWBsYHKFmrqv84zw1pQEGD9MWvwFwjpump,Teacher.LiveTCLV,,https://pump.fun/coin/C6Q9GBEcmpCWBsYHKFmrqv84zw1pQEGD9MWvwFwjpump
HRoUMzcw6NcQTVWV8u45Zy9ejFg9WjBFm4NdHS4kpump,AI LION TEACHERREGGIE,,https://pump.fun/coin/HRoUMzcw6NcQTVWV8u45Zy9ejFg9WjBFm4NdHS4kpump
6xzqkCfUKN1ekUTAhbmMXXnqK7fHHPYCLTvHMhwKpump,LI TEACHER'S,COIN,https://pump.fun/coin/6xzqkCfUKN1ekUTAhbmMXXnqK7fHHPYCLTvHMhwKpump
jLHMpNZgrJeCwKj1FVnEL4qGVRFkGnTSHFoca6Jpump,LI TEACHER'S COINLIVISION,,https://pump.fun/coin/jLHMpNZgrJeCwKj1FVnEL4qGVRFkGnTSHFoca6Jpump
2ZNG1NBEnQYtzT7kG7JXdDW8HEHYG92m8SFRmxAepump,LI TEACHER'S,COIN,https://pump.fun/coin/2ZNG1NBEnQYtzT7kG7JXdDW8HEHYG92m8SFRmxAepump
Bwc4H1mCveh6SBmQng7HDYBsn2ANTHXP3fQLKGfApump,LIVE W TEACHER ON XTEACHERDEV,,https://pump.fun/coin/Bwc4H1mCveh6SBmQng7HDYBsn2ANTHXP3fQLKGfApump
2BUigRPg2xXLqaEQ3wjzb8goyVfXASzE9Fbg6fr4U6Nz,Teacher.LiLveTeacher,,https://pump.fun/coin/2BUigRPg2xXLqaEQ3wjzb8goyVfXASzE9Fbg6fr4U6Nz
CThDa4H1VQNPei5psrTfyuKgq3eiDT5n6deu54w9pump,LI TEACHER'S,COIN,https://pump.fun/coin/CThDa4H1VQNPei5psrTfyuKgq3eiDT5n6deu54w9pump
EWnwAVqEeJ1uLMiV98Us8Fmrzeq5YQcUhnWDawZkpump,LI TEACHER'S,COIN,https://pump.fun/coin/EWnwAVqEeJ1uLMiV98Us8Fmrzeq5YQcUhnWDawZkpump
H86BSg6ptPZQQLBoXxDKEYwrNiS42CzjURGh4PoJpump,LIVE W MY TEACHER ON,XTEACHER,https://pump.fun/coin/H86BSg6ptPZQQLBoXxDKEYwrNiS42CzjURGh4PoJpump
Aa5VV7ZyNfMWuHRtpFNXLEonCZiRr4Je8mfr3NaDpump,LIVE W MY TEACHER ON XTEACHERDEV,,https://pump.fun/coin/Aa5VV7ZyNfMWuHRtpFNXLEonCZiRr4Je8mfr3NaDpump
AATBR1GxebkpHzys9zZifaxTurdwN1PuTqEAnfQ2pump,Teacher I'd Like To,FuckTILF,https://pump.fun/coin/AATBR1GxebkpHzys9zZifaxTurdwN1PuTqEAnfQ2pump
GCCx5tc1FczpqNCM4FpWeuyyCJPqErZ35o4c11yppump,Teacher I Like to,FuckTILF,https://pump.fun/coin/GCCx5tc1FczpqNCM4FpWeuyyCJPqErZ35o4c11yppump
4fxUJafbxKRfDtZJZCU4UTx8P6xESmdXDwHEyPHgpump,Teacher I Like To,FuckTILF,https://pump.fun/coin/4fxUJafbxKRfDtZJZCU4UTx8P6xESmdXDwHEyPHgpump
p85miPcffrvQXJkNrjVobpkGZ3CmuBGRmozNrh4pump,LIVE WITH TEACHER ON,XLIVETEACH,https://pump.fun/coin/p85miPcffrvQXJkNrjVobpkGZ3CmuBGRmozNrh4pump
BsE8s5yohGeeztpFyxQX7Y4qaAgD7UzkxxMMxWA5pump,Teacher I'd Like To,FuckTILF,https://pump.fun/coin/BsE8s5yohGeeztpFyxQX7Y4qaAgD7UzkxxMMxWA5pump
6hSjDddpWy3hXakzEu85oemNhwGpy4mgWCqtkG4rpump,Teacher I’d Like To,FuckTILTF,https://pump.fun/coin/6hSjDddpWy3hXakzEu85oemNhwGpy4mgWCqtkG4rpump
75L37N2wmeUFCVF1m4RJ1gZRSE3m7B9pQiBYiFkvpump,teacherTEACHER,,https://pump.fun/coin/75L37N2wmeUFCVF1m4RJ1gZRSE3m7B9pQiBYiFkvpump
ACpi8BUhNpSNJAmjNqEBagk4AHRMddEtsqxE4ESHpump,TEACHERTEACHER,,https://pump.fun/coin/ACpi8BUhNpSNJAmjNqEBagk4AHRMddEtsqxE4ESHpump
H6gNx6nZmRTrQB9gWn9zDU7kAaDtCpyB2BHCvzbzM67Z,TeacherDesire£,,https://pump.fun/coin/H6gNx6nZmRTrQB9gWn9zDU7kAaDtCpyB2BHCvzbzM67Z
FGE3eqpMJYgPGZdP7BHswPfNZDu4ijFJphFcsU9Epump,teacherTEACHER,,https://pump.fun/coin/FGE3eqpMJYgPGZdP7BHswPfNZDu4ijFJphFcsU9Epump
DjFBPtqLeJzXtNwjpMjKMbgk6A9rupqbq62DyDFjpump,teacherteacher,,https://pump.fun/coin/DjFBPtqLeJzXtNwjpMjKMbgk6A9rupqbq62DyDFjpump
AvdPmssEUXrTaEgLcaRpFgHWKj3F4NJkV4k8Gesopump,teacherfreaky,,https://pump.fun/coin/AvdPmssEUXrTaEgLcaRpFgHWKj3F4NJkV4k8Gesopump
9Q6iHEApxNFt3dRCQpyTNjxSg9dQ38Zc7GBRmMsDpump,TEACHERTEACHER-,,https://pump.fun/coin/9Q6iHEApxNFt3dRCQpyTNjxSg9dQ38Zc7GBRmMsDpump
7P2YXXxnDNcGcJiiEjzZTWr2ZpQu1eAbfJhzsF1Apump,TeacherTEACHER,,https://pump.fun/coin/7P2YXXxnDNcGcJiiEjzZTWr2ZpQu1eAbfJhzsF1Apump
3nM7o5EQZQPxEi1ZpjFacS4dMay5sTR2t9tuRMGGpump,TeacherTTT,,https://pump.fun/coin/3nM7o5EQZQPxEi1ZpjFacS4dMay5sTR2t9tuRMGGpump
