Date,Dex,symbol,TokenAddress,count,lowPrice,highPrice,medianPrice,lowAmount,highAmount,medianAmount,volume
2025-06-06 00:00:00,pump_amm,WSOL,So11111111111111111111111111111111111111112,6252917,0,160.9974754096182,0,0.0005925712501525881,1238.2161290185295,64.77669482034119,2480454471.423788
2025-06-06 00:00:00,raydium_amm,WSOL,So11111111111111111111111111111111111111112,2436771,0,151.54099479937605,0,1.0726921640777587e-05,314.10592974937185,0.4607625038830414,165056672.02614793
2025-06-06 00:00:00,amm_v3,WSOL,So11111111111111111111111111111111111111112,1924050,0,153.22354921048898,0,0.0016069738088481903,2532.6952200522064,61.7343461640683,701067616.505686
2025-06-06 00:00:00,lb_clmm,WSOL,So11111111111111111111111111111111111111112,1483941,0,173.452886531448,147.04349956128246,1.475398864746094e-07,2839.7813263260014,29.060148876235427,684778273.640359
2025-06-06 00:00:00,pump,SOL,11111111111111111111111111111111,953675,0,0,0,0.01373283194503784,301.8402242986195,7.463976361176468,55243324.778275006
2025-06-06 00:00:00,pump_amm,KBBB,npB9cxTzwUiGt7jk2dXZa52xZve8SgVD6Et9Bpipump,575992,0.024460697990316103,0.06267639576248066,0.037375626609728804,1.6288120299577714e-06,2781.096408741262,150.25990066945914,272967277.02944
2025-06-06 00:00:00,whirlpool,WSOL,So11111111111111111111111111111111111111112,539233,0,186.83627514812727,148.68992158111115,0.006733200063903809,7783.143176993476,90.81653910492706,677803374.5102316
2025-06-06 00:00:00,lb_clmm,KBBB,npB9cxTzwUiGt7jk2dXZa52xZve8SgVD6Et9Bpipump,301643,0,0.05921630809114569,0.036568989866366725,0,2430.0408511723053,44.711156618103,121979971.91747332
2025-06-06 00:00:00,raydium_cp_swap,WSOL,So11111111111111111111111111111111111111112,296881,0,154.6460734357258,0,6.459106361389162e-06,1710.115737414815,2.622026149505081,43969844.871113986
2025-06-06 00:00:00,pump_amm,MUSK,CzHc1ugMNhim5JCJC8ebbp4k14jfrbZx1HNcMyEppump,278786,0.0025737714062971867,0.0072706602712886495,0.004466057661682162,0,1419.4994328179246,0,34288307.31824824
2025-06-06 00:00:00,Lifinity,WSOL,So11111111111111111111111111111111111111112,269605,147.12008232484325,151.89237185180656,148.93381522092358,0.01040013770308609,5331.598384284495,147.92784760171082,237004661.7611086
2025-06-06 00:00:00,lb_clmm,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,229557,0,1.0114206956236853,0.9996494369326648,0.0010212014119818807,10803.624427843974,119.93468700088101,334113278.7818478
2025-06-06 00:00:00,whirlpool,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,228870,0,1.0101482177405912,0.9990991318424215,0.03513789357714057,15246.444109419874,150.636309156768,516236870.3587161
2025-06-06 00:00:00,amm_v3,LAUNCHCOIN,Ey59PH7Z4BFU4HjyKnyMdWt5GGN76KazTAwQihoUXRnk,218497,0.13361364476340082,0.1641691482360575,0.14996252798593196,22.09141279238616,12325.7629065237,347.2765459617542,212077215.19975585
2025-06-06 00:00:00,Lifinity,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,202550,0.9946652295288663,1.0045242066580566,0.9996136906979449,0.023423732963712515,5974.2721169221,154.97836866417174,194640012.1383761
2025-06-06 00:00:00,amm_v3,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,187855,0,1.0083141988989799,0.9995788930256397,0.007349945327797532,6690.472341894232,209.63551981692726,220237793.44264394
2025-06-06 00:00:00,Solfi,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,166548,0.9801899267477137,1.0065310513519221,0.9997219856268016,0.9179729811712682,12477.161695307374,113.98216187551617,313708914.48476547
2025-06-06 00:00:00,amm_v3,PEPECHIN,9eWLNakmVEugAEr8MNka6DpGVzzysyLCgXNQjYvRpump,148228,1.567874935210468e-06,2.485946969137157e-06,2.1748088174951137e-06,0,0,0,0
2025-06-06 00:00:00,raydium_amm,LC,43YakhC3TcSuTgSXnxFgw8uKL8VkuLuFa4M6Bninpump,147767,0.0025777912116281094,0.0027596876070417513,0.002632899793785636,0.0014558886102377438,0.0015032655280586334,0.0014734914523852059,23133.09156163811
2025-06-06 00:00:00,lb_clmm,MUSK,CzHc1ugMNhim5JCJC8ebbp4k14jfrbZx1HNcMyEppump,138886,0.00251537672001916,0.0072154401539947805,0.004045019438507791,0,1822.5070657438694,1.3393862172961236e-07,20618393.41763275
2025-06-06 00:00:00,amm,WSOL,So11111111111111111111111111111111111111112,132551,0,157.1686201403912,128.09514849596832,0.00017868379791259766,2132.988651318368,22.1956024599507,27247865.9269743
2025-06-06 00:00:00,amm_v3,,9eWLNakmVEugAEr8MNka6DpGVzzysyLCgXNQjYvRpump,123281,1.6391549154441552e-06,2.4882223003852947e-06,2.184552988182066e-06,0,0,0,0
2025-06-06 00:00:00,pump_amm,KILLBILL,D4JFHFqzysbbb86CYaeFkA5xKVmjgeSpquWUP5NxDjkM,106817,0.0019444219913798294,0.004553238590197134,0.002880165442744307,0,1949.7004539991203,0,22594239.869706783
2025-06-06 00:00:00,lb_clmm,MASK,6MQpbiTC2YcogidTmKqMLK82qvE9z5QEm7EP3AEDpump,104441,0,0.04258612823486321,0.02120367437569693,1.352910299319774e-07,2200.8612606062957,58.293248069309655,29849957.128798664
