Date,Dex,symbol,TokenAddress,count,high,median,volume
2024-09-25 00:00:00,raydium_amm,WSOL,So11111111111111111111111111111111111111112,7133771,4830.3391479492175,8.691672315656769,3798380583.337681
2024-09-25 00:00:00,lb_clmm,WSOL,So11111111111111111111111111111111111111112,2210094,7265.138145434081,465.5054738645715,2830814117.7035723
2024-09-25 00:00:00,raydium_amm,MOODENG,ED5nyyWEzpPPiWimP8vYm7sD7TD3LAt3Q3gRTWHzPJBY,799135,7438.93030143413,1208.068679611462,2037674169.464935
2024-09-25 00:00:00,lb_clmm,MOODENG,ED5nyyWEzpPPiWimP8vYm7sD7TD3LAt3Q3gRTWHzPJBY,607441,7477.922616995569,1466.497749862041,1811942505.1771317
2024-09-25 00:00:00,whirlpool,WSOL,So11111111111111111111111111111111111111112,974865,4973.122929379324,229.511082125607,1075198828.4925177
2024-09-25 00:00:00,amm_v3,WSOL,So11111111111111111111111111111111111111112,843558,4507.6318359375,115.86551705161895,623109930.8065497
2024-09-25 00:00:00,raydium_amm,BILLY,3B5wuUrMEi5yATD7on46hKfej3pfmd7t1RKgrsN3pump,225529,4568.1444853452795,4372.3128347844195,616540341.4293859
2024-09-25 00:00:00,raydium_amm,MOTHER,3S8qX1MsMqRbiwKg2cQyx7nis1oHMgaCuc9c4VfvVdPN,130696,4365.030506925561,4180.233007091006,441821207.4286032
2024-09-25 00:00:00,whirlpool,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,324658,9308.921158111885,94.88774490336985,324393384.77608645
2024-09-25 00:00:00,Lifinity,WSOL,So11111111111111111111111111111111111111112,209068,10005.342098171517,212.3224239762695,272761492.21664
2024-09-25 00:00:00,Lifinity,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,246756,9914.712770125148,148.36053320837544,272965223.6075243
2024-09-25 00:00:00,whirlpool,MOTHER,3S8qX1MsMqRbiwKg2cQyx7nis1oHMgaCuc9c4VfvVdPN,67392,4236.304895326515,4152.677625058016,238953528.1409645
2024-09-25 00:00:00,whirlpool,BILLY,3B5wuUrMEi5yATD7on46hKfej3pfmd7t1RKgrsN3pump,74059,4560.351078697352,4425.230919382315,232975254.3344822
2024-09-25 00:00:00,amm_v3,BILLY,3B5wuUrMEi5yATD7on46hKfej3pfmd7t1RKgrsN3pump,120909,4560.936236207483,463.9765475329991,228384172.29029375
2024-09-25 00:00:00,amm_v3,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,304019,3917.198562855481,97.89079351346457,208165076.6150564
2024-09-25 00:00:00,lb_clmm,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,372736,3911.2528101392427,104.24692491369868,182251116.57495704
2024-09-25 00:00:00,lb_clmm,MOTHER,3S8qX1MsMqRbiwKg2cQyx7nis1oHMgaCuc9c4VfvVdPN,66001,4375.912514925015,4274.749538706944,167301890.33134082
2024-09-25 00:00:00,phoenix_v1,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,99450,9917.811126359156,300.0612967535027,143054169.80622545
2024-09-25 00:00:00,lb_clmm,BILLY,3B5wuUrMEi5yATD7on46hKfej3pfmd7t1RKgrsN3pump,69755,4545.987755652204,505.1802886422294,140425108.67798343
2024-09-25 00:00:00,phoenix_v1,WSOL,So11111111111111111111111111111111111111112,72608,12486.165587986365,412.2591623638543,123914008.1221702
2024-09-25 00:00:00,amm_v3,MOODENG,ED5nyyWEzpPPiWimP8vYm7sD7TD3LAt3Q3gRTWHzPJBY,76776,1839.2405521321543,1199.229439004346,99003660.28194301
