Date,Dex,symbol,TokenAddress,count,high,median,volume
2024-10-02 00:00:00,raydium_amm,WSOL,So11111111111111111111111111111111111111112,2810272,4233.323056030274,25.73529661858653,1147491072.4989142
2024-10-02 00:00:00,whirlpool,WSOL,So11111111111111111111111111111111111111112,319268,7362.020111083984,350.8477787349573,538141969.0177134
2024-10-02 00:00:00,lb_clmm,WSOL,So11111111111111111111111111111111111111112,495517,4982.308939723251,290.4859080773067,513423826.7183668
2024-10-02 00:00:00,amm_v3,WSOL,So11111111111111111111111111111111111111112,272424,4404.831848144531,182.7568244934082,254440680.82208222
2024-10-02 00:00:00,whirlpool,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,132676,10349.031689240084,147.1530216604972,166009127.11814275
2024-10-02 00:00:00,amm_v3,WSOL,So11111111111111111111111111111111111111112,840154,4380.005225657306,226.09357299804688,808332344.070346
2024-10-02 00:00:00,whirlpool,MOODENG,ED5nyyWEzpPPiWimP8vYm7sD7TD3LAt3Q3gRTWHzPJBY,237689,7335.99968136817,2262.9614845270207,595623220.9380984
2024-10-02 00:00:00,whirlpool,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,406434,11054.320821240504,170.48390795470954,540574092.3559569
2024-10-02 00:00:00,raydium_amm,RDOG,DUp2qMMGuACziKeyZRtH9cuKyqtYpqJ24iZg6tVLpump,283060,6439.405011457779,1442.2165396398595,424879720.9558023
2024-10-02 00:00:00,lb_clmm,RDOG,DUp2qMMGuACziKeyZRtH9cuKyqtYpqJ24iZg6tVLpump,205726,6733.083749440658,1911.5990629355524,399474389.9496495
2024-10-02 00:00:00,raydium_amm,Manyu,CS7LmjtuugEUWtFgfyto79nrksKigv7Fdcp9qPuigdLs,314574,2717.4447584825493,1251.4006592112923,432768109.1088353
2024-10-02 00:00:00,Lifinity,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,417482,8662.130829316375,145.83007492216765,417051887.97063446
2024-10-02 00:00:00,lb_clmm,Manyu,CS7LmjtuugEUWtFgfyto79nrksKigv7Fdcp9qPuigdLs,267198,2729.159880551514,1310.6940587438457,413295569.22643495
2024-10-02 00:00:00,raydium_amm,BILLY,3B5wuUrMEi5yATD7on46hKfej3pfmd7t1RKgrsN3pump,116434,4457.185755586622,4327.340082600983,402537116.0257934
2024-10-02 00:00:00,Lifinity,WSOL,So11111111111111111111111111111111111111112,272743,12355.264876645755,265.47685895927464,385069628.439933
2024-10-02 00:00:00,raydium_amm,FWOG,A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,103197,4384.3370131965685,4149.481547492847,351755769.76633304
