Date,Dex,symbol,TokenAddress,count,high,median,volume
2024-09-12 00:00:00,lb_clmm,WSOL,So11111111111111111111111111111111111111112,975894,3465.3193999149453,248.05387634867935,555314077.9017308
2024-09-12 00:00:00,whirlpool,WSOL,So11111111111111111111111111111111111111112,612371,5617.077030289651,180.76476859052386,518451805.924044
2024-09-12 00:00:00,raydium_amm,WSOL,So11111111111111111111111111111111111111112,4464440,667.896626298223,0.0013603369357910156,428300637.69198376
2024-09-12 00:00:00,whirlpool,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,277372,9839.72223774434,142.41078859465023,292474120.8642205
2024-09-12 00:00:00,amm_v3,WSOL,So11111111111111111111111111111111111111112,549586,2529.2545432961565,135.0773162841797,251216782.03707808
2024-09-12 00:00:00,lb_clmm,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,541722,3846.0767794237267,249.39835464179532,293828718.58327496
2024-09-12 00:00:00,phoenix_v1,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,213214,7738.64216484313,357.70508076923556,277094990.4660912
2024-09-12 00:00:00,Lifinity,WSOL,So11111111111111111111111111111111111111112,233177,9823.306381394192,332.21003020223475,254153809.7926752
2024-09-12 00:00:00,Lifinity,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,273423,7560.03053079144,278.97486028873556,251941099.1388414
2024-09-12 00:00:00,amm_v3,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,343965,3498.9912435618367,265.8129558672994,224148548.77800268
2024-09-12 00:00:00,amm_v3,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,277943,3087.737974419846,263.5796205787454,183947202.4222935
2024-09-12 00:00:00,whirlpool,JLP,27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,97770,8386.566744568489,503.7747821697641,127117579.26807846
2024-09-12 00:00:00,whirlpool,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,145270,4747.142066664582,533.9130518329132,124444050.20030959
2024-09-12 00:00:00,raydium_amm,FWOG,A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,65018,3805.761133880482,1341.855023681231,123987373.89133385
2024-09-12 00:00:00,amm,WSOL,So11111111111111111111111111111111111111112,397172,1342.9655237884522,21.478155978278593,115496453.6651282
2024-09-12 00:00:00,phoenix_v1,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,107203,4972.907629257958,536.3088578623533,104534514.2111623
2024-09-12 00:00:00,raydium_amm,r/snoofi,7M9KJcPNC65ShLDmJmTNhVFcuY95Y1VMeYngKgt67D1t,73862,2967.2897145973243,243.64455410481895,72050004.23538427
2024-09-12 00:00:00,lb_clmm,r/snoofi,7M9KJcPNC65ShLDmJmTNhVFcuY95Y1VMeYngKgt67D1t,61879,2970.8196711546834,283.009217558705,69799439.84722154
2024-09-12 00:00:00,lb_clmm,JLP,27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,108575,3367.4079782487197,236.87889260230088,61494338.00515089
2024-09-12 00:00:00,whirlpool,FWOG,A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,24581,3805.2045113543945,3671.355108185605,58550337.79026753
2024-09-12 00:00:00,lb_clmm,FWOG,A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,28736,3807.258108921089,1591.1290602224576,57137352.286437854
2024-09-12 00:00:00,amm_v3,USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,112438,1495.1940786017792,131.23838662274784,39417139.39511466
2024-09-12 00:00:00,raydium_amm,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,47064,4689.547431596901,537.5530027594357,38790962.8332629
2024-09-12 00:00:00,lb_clmm,JUP,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,56831,2618.8714669518267,242.17640004711353,28183076.72497776
2024-09-12 00:00:00,lb_clmm,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,29239,6936.547094143502,167.6562843581236,25429294.13939278
2024-09-12 00:00:00,amm_v3,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,32179,3248.3378163503485,539.3402745785479,22152513.929596927
2024-09-12 00:00:00,Lifinity,USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,22767,7853.192491987078,206.2497076439198,20933744.703323957
2024-09-12 00:00:00,whirlpool,$WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,56906,1650.0209159890508,144.06438576033355,18951696.6414113
2024-09-12 00:00:00,phoenix_v1,USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,11058,10888.39663166587,505.7920206069946,18219888.09126847
2024-09-12 00:00:00,pump,SOL,11111111111111111111111111111111,794919,173.54842458446228,1.998781086730957,15931348.229770817
2024-09-12 00:00:00,amm_v3,FWOG,A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,28398,3274.373544891134,156.50398452893586,15892913.203326903
2024-09-12 00:00:00,whirlpool,JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,33403,1719.1603745802336,142.56353804390574,13454882.12394466
2024-09-12 00:00:00,amm,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,48145,1059.3637835360666,32.30812351488322,10987639.11641342
2024-09-12 00:00:00,whirlpool,USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,42788,1223.94489960907,21.673388710473,10914284.406678578
2024-09-12 00:00:00,raydium_amm,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,78676,729.1845906191522,25.749681161542412,9555730.476358691
2024-09-12 00:00:00,lb_clmm,USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,22760,2493.5142936359616,143.94887348285067,9422557.249860935
2024-09-12 00:00:00,phoenix_v1,DRIFT,DriFtupJYLTosbwoN8koMbEYSx54aFAVLddWsbksjwg7,19197,2630.9132978957887,216.3974656289816,8817000.207438495
2024-09-12 00:00:00,lb_clmm,Bonk,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,27140,1435.1706121949733,99.20773734426137,8629314.73391262
2024-09-12 00:00:00,amm,USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,13850,1994.3606232827797,91.01649445295334,8494263.666249296
2024-09-12 00:00:00,raydium_amm,GIGA,63LfDmNb3MQ8mw9MtZ2To9bEA2M71kZUUGq5tiJxcqj9,27485,2402.709751853541,132.65094648261487,8076490.463482082
