Amount,PostBalance,Decimals,EditionNonce,Fungible,IsMutable,Key,MetadataAddress,MintAddress,Name,Native,PrimarySaleHappened,ProgramAddress,Symbol,TokenCreator,TokenStandard,UpdateAuthority,Uri,VerifiedCollection,Wrapped,Time,Height
1000000000.000000,1000000000.000000,6,0,True,False,,ADQm6SikW3ee63i5RyiqiHjdLn4u5CQ1KjEgT1QoAA6G,EvT3c7fuq8f3QASQAm551R2i7MpLEBGrivwZWDq3kknC,EVERYTHING COIN,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,EVERYTHING,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://eu.j7tracker.com/metadata/bpb45iu69c5w3wpn.json,False,False,2025-09-05T13:19:34Z,343002245
1000000000.000000,1000000000.000000,6,0,True,False,,2Tj9n2MccqzG52q1SNKeZQNDRbXX4h6xcWJkUXKVXksv,BBBZm6W8jZyHG53HBcLRYSCqHJdXg6Sp7UCUaiQL3RYn,EVERYTHING COIN,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,EVERYTHING,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://eu.j7tracker.com/metadata/4ad2qx32gbxd06zs.json,False,False,2025-09-05T13:19:40Z,343002258
1000000000.000000,1000000000.000000,6,0,True,False,,7iMerP1GAYGX5zbfwHf2gzCT22fERkK3m2kPVJsUwyZ1,Hntw6cMDQFbEmVPk24gDoBvipPXBKfvACqwGsF4Ypump,Don't Coin,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,Don't,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreihl7v45gkl4hq6taiakvk3xmve6cocwq3de3pxxf4ek6aypmznxt4,False,False,2025-09-05T13:19:45Z,343002271
1000000000.000000,1000000000.000000,6,0,True,False,,EZqSsJiymw3HjneDZX78eTEW5KSMrnYtawW2ViBwJaNY,Fw51Q2ijgTT4HWnBy2JVmadc4AGuoFQ7DK27J5gqpump,pimp.fun,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,pimp.fun,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://metadata.uxento.io/data/9LRgmFPN1QKuG2xB8oZpWAqgMt34HVPwg8VWPhcsf9am,False,False,2025-09-05T13:19:47Z,343002276
1000000000.000000,1000000000.000000,6,0,True,False,,GJN5YjtY7HJ2HcBCrPEEHutmLmtMxc77BsDTeTEvwMBe,5LvxEXqNzRNp49BzTDv3n6L1uqKJg3qAKgtmN1gEpump,The Gambling Gene,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,MAO,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://metadata.uxento.io/data/FT3B511ho2Q4235WjDpGV248ZuJpgSSp3CME9KiaHZKC,False,False,2025-09-05T13:19:48Z,343002279
1000000000.000000,1000000000.000000,6,0,True,False,,6rY47WMZmopLceKpepYY3iL6YQDn18SJrUsN3uw9aFVx,Fd6McyqJnvZmVBn9uFBVajRHaLEHyn7mhiQbhfBwpump,BORIS,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,$BORIS,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreidxryovpktcwdtrepttbbeblyuvj6c6jkwz3cywdtj3nrnir2d6mu,False,False,2025-09-05T13:19:49Z,343002280
1000000000.000000,1000000000.000000,6,0,True,False,,9xWRJp5QcJTW6J9jRBP736DPjdr7nMGYHzthakvxtDYj,4GCKxoHj7ABVAYjJbhzzzmRpqs5BDetLPrhBgstupump,The Gambling Gene,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,MAO,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://metadata.uxento.io/data/2D5HSmt91hsgpopn89oqYa3cw7hoFBSDoTupTB6AM1wU,False,False,2025-09-05T13:19:50Z,343002284
1000000000.000000,1000000000.000000,6,0,True,False,,EiPhLm8CrBs5A21KCQpoJwjHCA4c5UxCZA8Tm2dJ2JXh,9RefhTMqqCqq167ehfxcefYsvzMEQemUv8twvnBgpump,OctoAbs,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,OCTA,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreigrq5tlg3hitldcstblqhda3il7ibsp7aelyni4htev774v4ywf7q,False,False,2025-09-05T13:19:52Z,343002288
1000000000.000000,1000000000.000000,6,0,True,False,,3h5wTe6kMtNz1jPvLR8SQ69cRqjWxHLbsV5ry5cK9S4i,f8oQ6yE4XUTVhhPehpC6B611JjCpgUuiLTJoKaSpump,Tokenized Culture,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,CULTURE,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://rapidlaunch.io/temp/metadata/b0c7f245-4f6a-436a-90de-f7163efb128f.json,False,False,2025-09-05T13:19:52Z,343002289
1000000000.000000,1000000000.000000,6,0,True,False,,AxB2xoLuE8ZkjPHGcGUgcDNCtphWTUz8kzosCPqTQpHc,2DPUfnFgnGTdcKKnV8myeBC6a1m3NoJM72c8pyBMpump,BECOME A NEET,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,Neet,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreiddsecc5jm25nlekx6s3ocptqs2eqbrlftmos6fmfephrixo5hmja,False,False,2025-09-05T13:19:52Z,343002289
1000000000.000000,1000000000.000000,6,0,True,False,,5vGXpyt9WC1mnS6mtmuyv43h68Etkf5h91tSydetBFy8,9ongUB6P3VF67Kcn7ThoMz3o3wNoaG24dxgD7KSxpump,trumpanigga,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,trumpanigg,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreia3gsyixsjq5ojeasaiqrmrhlau5ihzlx24t4hcsme52g2cumrqzy,False,False,2025-09-05T13:19:59Z,343002306
1000000000.000000,1000000000.000000,6,0,True,False,,8ZoYVUf89HrmW4BmLgAcuadBpa3M42cuViyKSScMB8md,GjY9AyKs9SmPSiivBisSYBc8CP3pA3L1FR8G1x7cpump,Tokenized Eveything,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,CULTURE,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://rapidlaunch.io/temp/metadata/0edc4688-9dd3-4edf-a81b-d64557dd3dee.json,False,False,2025-09-05T13:19:59Z,343002307
1000000000.000000,1000000000.000000,6,0,True,False,,BvpY29sB7ByzZUVFVuyG9nXNQqdyNwqtpnGtaRRKk8Xj,3tMrTJXiHXjAfyzzV7wHAkMAZ7aMwY5QkKTny5J2pump,Shiba sol,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,SHIB,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreieiytvgyuphww4ugervepil4viguidznuodkpkdj7xlyfpsmbfj64,False,False,2025-09-05T13:20:03Z,343002315
1000000000.000000,1000000000.000000,6,0,True,False,,BKoB8jxJKHhposPgaWL8xZtFkECrq9wyyFVysLb5xNdX,Ht7PBfYuWsVpiMxZ181KxvZJfEDh5vxRpE4RzXf9pump,everything,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,everything,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://rapidlaunch.io/temp/metadata/de3c2143-a340-4afc-a473-8b82b4f1ad2c.json,False,False,2025-09-05T13:20:06Z,343002319
1000000000.000000,1000000000.000000,6,0,True,False,,5igUbXYih7ojdyVCSN3gonMFfa3L6GHnvv3jx3NVEqsJ,FzHnCad6sVn9ePS477cNVNCqwcbCFRTvCbWFFUN7pump,Stable Coin,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,FBD,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://rapidlaunch.io/temp/metadata/838b39ad-56fb-4ad3-b231-6028d8028736.json,False,False,2025-09-05T13:20:08Z,343002326
1000000000.000000,1000000000.000000,6,0,True,False,,8ZZCsfXwRXbuPPXF57Qg83JHFRpPcQdzfc8AxkDndxMw,EoZbfRHRNMvBLV9GMunKYPdpYhpmm14R4H452p1Fpump,ChillUselessLabubuTrollUranus,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,CULTURE,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://metadata.uxento.io/data/48LL7u7nEvS9hab3ryTb6uem5h8ke2Rkp72vsLa56XHk,False,False,2025-09-05T13:20:08Z,343002327
1000000000.000000,1000000000.000000,6,0,True,False,,FyzA9BLSjazRyZ5J7GQqmxzHLEFqBDFwi2An46pv4kGe,HjDRgVyXLgpFbKQwPoZ8yU6RzyPf8WG1LXZE35W5pump,this coin is a sleeper,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,snorlax,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreidgmehsfxh33nbkiqlrk2l6lz2lav3sbikqclpyng724mamytbr4q,False,False,2025-09-05T13:20:08Z,343002327
1000000000.000000,1000000000.000000,6,0,True,False,,DZCUhA8FbRvrrZqJApd38SBox9tH4hUAq3roKYbXHXz,8GhzDpQZBMVqBzqmNfrhcZWBEChzBbs4RPFD4Hvypump,I MAKE EVERYTHING FOR MYSELF,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,myself,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreic3qwrtkenebn52pyp7zjp455qhygjznjvhpqgyjct2xcy6kerkom,False,False,2025-09-05T13:20:10Z,343002330
1000000000.000000,1000000000.000000,6,0,True,False,,GTLZBhrbNXTZsvmirtapwjzjeQBLGvv413uyhVY7ZSEB,HCibEF84TUJ1PLDEJ3DGgWdFkMnFppD1iaSN5PxUpump,1st Ethereum Project,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,EP,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://metadata.uxento.io/data/J1VMiiHwgE1HC9BQLG9cjj4fJTj8DjtVJ77jaeTrutHV,False,False,2025-09-05T13:20:13Z,343002339
1000000000.000000,1000000000.000000,6,0,True,False,,4AQJvuWGXr6x8g8HpAVUmY4eyv5LbFq236B4SGXU7N8s,4QuqYBGYxxTAWManwn1FxZdgSeSagnALu3yU6kHEYnxs,culturecoin,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,culture,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://salt-sold-captain.quicknode-ipfs.com/ipfs/Qma1iRwwV9GuEHPPwV4URBWbKuvYwMcTWjBsCkQ2scpeFA,False,False,2025-09-05T13:20:14Z,343002341
1000000000.000000,1000000000.000000,6,0,True,False,,B4NuafrVeRfyhcq7KWy9xWjpS7xsE54JNWGabjaCCn2f,Hz3YzvaZSdx2TnFLf6WZ84EvzevZUYWFryg42rStaLBW,NGMI,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,NGMI,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://gateway.pinata.cloud/ipfs/QmXzQAexaQRv2QT2fiZKs12Lct6xYSWPBpq4uTMbibHd2X,False,False,2025-09-05T13:20:14Z,343002342
1000000000.000000,1000000000.000000,6,0,True,False,,EvQCAYgU9VMvDahgTmDBXKQVthwgyYzr7dwehMqNDzJQ,Adu1CYy8uvdLN96xNSiMoNngmsGdomkE4JzeNKGJpump,Tokenized Internet Culture,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,TIC,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://metadata.uxento.io/data/5eJUUsU2on1DvgNmf9vLvcN7Cx9YNV1eRjTdLc71LMwt,False,False,2025-09-05T13:20:17Z,343002348
1000000000.000000,1000000000.000000,6,0,True,False,,GxZKYqhrGw3MMDMX5UMa7QXT2qwnxDP1vH6Gb595p1Zg,9mg1FczD6EczidDioYqYmAtkv1EFXQBSF68bii67pump,Gotta,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,GOFAST,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreidaoe3umkfjbw4ekjjzqkktixuv26xjbzhyrtfeofmqzpr653fev4,False,False,2025-09-05T13:20:17Z,343002348
1000000000.000000,1000000000.000000,6,0,True,False,,2BDaKCoGZ3KUkndB6EXPwq2oUcqDH3Khh6NioE2L32Lf,2VxyyB9xQQ9AAPHrrw8hUy1bwAgfEhaMhRkdauefpump,Gary the Lobster,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,GARY,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreid7x3ul3hy6d7xvb4zhlg6v7aqjpj4mq2aodb72gyjdrp3sma4z7a,False,False,2025-09-05T13:20:23Z,343002364
1000000000.000000,1000000000.000000,6,0,True,False,,DEZh8t7ZdjCC62cTGv7cynEecZruLu8NCstD2HELpA5B,CtUvGGLhSLLQUgaEQ9xmvkyCTvYQse3cf1vq5bv3pump,Nasa GATOR,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,GATOR,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreigttou6zduk6gpw5ikk2ad5zdxl24av7zgzma3cbpypyhnucnlwey,False,False,2025-09-05T13:20:25Z,343002368
1000000000.000000,1000000000.000000,6,0,True,False,,5FS3nU9uMZDi8omUpQxFoxEBYicgyuvtyysx76ns8r6g,9UrQFkxt2wafz6cH6iigLABjVuXGyAunrSoRDp9gpump,Gotta GOFAST ,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,GOFAST,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://rapidlaunch.io/temp/metadata/901a4d6d-29ee-4e17-a997-608ce7cd2ce5.json,False,False,2025-09-05T13:20:32Z,343002385
1000000000.000000,1000000000.000000,6,0,True,False,,3HHPGvwCRWx33TmKes3TrDeDJbZL2WRMxtL4J5YsytBL,FY1DVxjpnSuRQztmQhX1tuqGkg41GCyFwj9K4Pyypump,back to basics,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,basic,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreifkcozxy2awa6qsrvqweshd2vnw44cu64zdd3eq47ip5urh5hikku,False,False,2025-09-05T13:20:34Z,343002391
1000000000.000000,1000000000.000000,6,0,True,False,,AwPdWQ5rVhHHg5B2fJyJxc8RCGazYqbzqfxbiaHkfwyn,6o8wwHVgU6NpiiAhBQ2R6EtcTaozDwmWQzDYaRzopump,Suicune,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,Suicune,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreifudx4nvp5zexwsy7ygqv3a4mttipmjuwdkcsn6vxhppwmhjadffa,False,False,2025-09-05T13:20:36Z,343002396
1000000000.000000,1000000000.000000,6,0,True,False,,Haax8CgHx5JMcYNFhWUTWoaSbosJmUjdMJDgUAC4ZsqY,5JQdKx2KQLCYWwaL6NZ2sA4nYDgv5RRi1dDkpYWBpump,MEME MODEL,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA, M.E.ME. ,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreibrujq76ulgyzfdwnwlrvt3mqqmv6ycxf5hbidwnu44rfqiqjdggm,False,False,2025-09-05T13:20:36Z,343002396
1000000000.000000,1000000000.000000,6,0,True,False,,HbnKEeh16zaeAbLqEYHLtsJPoE1TE4iu9FgW52SHYYA1,CKc83KXtM8jgPhAkKNMRnzKLefHFjhLBMs9JkLFRpump,Don't Coin,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,Don't,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreihl7v45gkl4hq6taiakvk3xmve6cocwq3de3pxxf4ek6aypmznxt4,False,False,2025-09-05T13:20:37Z,343002399
1000000000.000000,1000000000.000000,6,0,True,False,,CGqgjHdVaWY3HkqVEsvPevjgwCoRb7KkGt5u2XdQUyRJ,PPK2fHfMSPD3zMWHMk9TmzCSPgzJxmjEpJnVEuNpump,Meme-Enclave Micro-Economy,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,MEME,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://metadata.uxento.io/data/6DkpYubzDswQgUffeog9hfPLvCToaWsi2UVNqLrkzewk,False,False,2025-09-05T13:20:38Z,343002402
1000000000.000000,1000000000.000000,6,0,True,False,,Bjm1bT1myQdboimo9Rz1BCXgZo8J9AmbBiveF92UoaAU,AFXaiwacnBJoewSFR6B9KUpdiEzKiEHHjzdyCJP7pump,CHADMONK,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,CHADMONK,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreic2olb36666ezzqlx6eukbr3jpem2bgeitzt77k72yutwpcg7nkni,False,False,2025-09-05T13:20:41Z,343002408
1000000000.000000,1000000000.000000,6,0,True,False,,4k9wfhBU2RKFS42v9R8wW4bjqphbLedriY9rsgAzy6VS,GpfVdtP2cgWWkrZ9FTTpiyG1tqyeUEuoX89cWVp3pump,Gotta GOFAST,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,GOFAST,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://metadata.uxento.io/data/BCffs5kXvx2FHZMVfnBR8qZQpDBeJFh9cqeRKZwTYRqd,False,False,2025-09-05T13:20:42Z,343002412
1000000000.000000,1000000000.000000,6,0,True,False,,628Z7xE3N4DXCHdzneAWmXFfZSkdaPDMTus1ux6DjSnX,C5iHJY63CUhAecLDRf2C4kJm6aCxfNmtpMQykxzmpump,Shit coin to the moon,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,SCTTM,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreidfvotzq7emueqdxa2mgc5vxsvfi2gwc4pycb5ojxfvmwub6shctu,False,False,2025-09-05T13:20:51Z,343002434
1000000000.000000,1000000000.000000,6,0,True,False,,AqqV18k2xR7SbXwQjwcmx9MoowMi4xRcG3GNq7Lo8agY,AH65kiYHJoi9KbFUzHcBXgUmTDJJn1r87ez1JnaVWoD6,Downforce,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,Downforce,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://gateway.pinata.cloud/ipfs/QmQYzmfv4aJgwDdUQ9cdVZZFVxYveLBVm1FxyJ9vq6VH36,False,False,2025-09-05T13:20:54Z,343002443
1000000000.000000,1000000000.000000,6,0,True,False,,Dk8PXcL5qMXsCZnHGiAbnpcjpcZ6V5ubb1mw3M4adRUi,CCWDFZt1hoKL4Dc8Ep1aqxoJHGcAmSVTXyGkgPJ4pump,Taylor Swift Tax,False,False,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,TST,[],Fungible,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,https://ipfs.io/ipfs/bafkreig5s2vvnmonb52vfcrbtw6zfdadme4qsdyikkgyie4xgcesqyibsu,False,False,2025-09-05T13:20:58Z,343002451
